0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Тамбовская область,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,956292,440644,515648,578544,260082,318462,377748,180562,197186,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,6281,3234,3047,4146,2150,1996,2135,1084,1051,
1,6555,3397,3158,4326,2243,2083,2229,1154,1075,
2,6334,3230,3104,3942,1968,1974,2392,1262,1130,
3,6425,3348,3077,3967,2055,1912,2458,1293,1165,
4,6955,3574,3381,4346,2187,2159,2609,1387,1222,
5,7586,3849,3737,4711,2399,2312,2875,1450,1425,
6,8452,4356,4096,5373,2722,2651,3079,1634,1445,
7,9206,4735,4471,5821,2995,2826,3385,1740,1645,
8,9746,4991,4755,6185,3160,3025,3561,1831,1730,
9,9698,5073,4625,5981,3142,2839,3717,1931,1786,
10,9686,4880,4806,5865,2943,2922,3821,1937,1884,
11,9618,4954,4664,5814,2989,2825,3804,1965,1839,
12,9315,4774,4541,5497,2813,2684,3818,1961,1857,
13,9736,5032,4704,5799,3006,2793,3937,2026,1911,
14,9305,4852,4453,5424,2810,2614,3881,2042,1839,
15,9333,4882,4451,5383,2835,2548,3950,2047,1903,
16,9082,4718,4364,5302,2738,2564,3780,1980,1800,
17,8484,4389,4095,5096,2637,2459,3388,1752,1636,
18,8736,4633,4103,5503,2992,2511,3233,1641,1592,
19,8951,4728,4223,5664,3158,2506,3287,1570,1717,
20,9023,4723,4300,5496,2941,2555,3527,1782,1745,
21,8490,4474,4016,5124,2766,2358,3366,1708,1658,
22,8860,4809,4051,5512,3064,2448,3348,1745,1603,
23,9384,4966,4418,5800,3060,2740,3584,1906,1678,
24,8338,4356,3982,5125,2623,2502,3213,1733,1480,
25,8255,4257,3998,4956,2433,2523,3299,1824,1475,
26,7877,4120,3757,4605,2305,2300,3272,1815,1457,
27,8822,4465,4357,5398,2604,2794,3424,1861,1563,
28,9851,4986,4865,6180,2998,3182,3671,1988,1683,
29,9367,4835,4532,5672,2728,2944,3695,2107,1588,
30,9996,5007,4989,6230,2967,3263,3766,2040,1726,
31,10671,5321,5350,6778,3254,3524,3893,2067,1826,
32,11837,5968,5869,7467,3640,3827,4370,2328,2042,
33,14021,7102,6919,8998,4330,4668,5023,2772,2251,
34,14659,7450,7209,9516,4608,4908,5143,2842,2301,
35,15208,7513,7695,9903,4640,5263,5305,2873,2432,
36,15971,7997,7974,10291,4875,5416,5680,3122,2558,
37,15648,7721,7927,10075,4730,5345,5573,2991,2582,
38,15653,7744,7909,10349,4859,5490,5304,2885,2419,
39,14479,7158,7321,9229,4346,4883,5250,2812,2438,
40,14777,7237,7540,9385,4427,4958,5392,2810,2582,
41,14090,6862,7228,8942,4169,4773,5148,2693,2455,
42,13946,6797,7149,9003,4281,4722,4943,2516,2427,
43,15285,7479,7806,9929,4701,5228,5356,2778,2578,
