0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Республика Северная Осетия – Алания,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,678879,317120,361759,429634,196380,233254,249245,120740,128505,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,6960,3608,3352,4747,2480,2267,2213,1128,1085,
1,7403,3828,3575,5245,2712,2533,2158,1116,1042,
2,6860,3562,3298,4386,2239,2147,2474,1323,1151,
3,7087,3625,3462,4333,2192,2141,2754,1433,1321,
4,7362,3817,3545,4507,2334,2173,2855,1483,1372,
5,7898,4120,3778,4966,2602,2364,2932,1518,1414,
6,7749,4065,3684,4868,2556,2312,2881,1509,1372,
7,8536,4373,4163,5294,2679,2615,3242,1694,1548,
8,9346,4782,4564,5829,2975,2854,3517,1807,1710,
9,9294,4796,4498,5661,2948,2713,3633,1848,1785,
10,9415,4837,4578,5628,2860,2768,3787,1977,1810,
11,9705,4897,4808,5779,2911,2868,3926,1986,1940,
12,9172,4641,4531,5524,2782,2742,3648,1859,1789,
13,9219,4810,4409,5253,2780,2473,3966,2030,1936,
14,8606,4413,4193,4861,2478,2383,3745,1935,1810,
15,8763,4447,4316,5041,2557,2484,3722,1890,1832,
16,8935,4607,4328,5288,2712,2576,3647,1895,1752,
17,7713,4027,3686,4725,2515,2210,2988,1512,1476,
18,7883,4173,3710,5069,2723,2346,2814,1450,1364,
19,7422,3988,3434,4695,2623,2072,2727,1365,1362,
20,8131,4280,3851,5239,2811,2428,2892,1469,1423,
21,8131,4435,3696,5286,2893,2393,2845,1542,1303,
22,8043,4447,3596,5360,3050,2310,2683,1397,1286,
23,9326,5082,4244,6265,3460,2805,3061,1622,1439,
24,8462,4484,3978,5484,2917,2567,2978,1567,1411,
25,8105,4029,4076,4953,2466,2487,3152,1563,1589,
26,7405,3609,3796,4487,2103,2384,2918,1506,1412,
27,8330,4188,4142,5102,2576,2526,3228,1612,1616,
28,9188,4649,4539,5669,2881,2788,3519,1768,1751,
29,7998,3883,4115,4787,2254,2533,3211,1629,1582,
30,8152,3972,4180,5051,2393,2658,3101,1579,1522,
31,9102,4432,4670,5548,2671,2877,3554,1761,1793,
32,9396,4676,4720,5809,2843,2966,3587,1833,1754,
33,11644,5960,5684,7446,3843,3603,4198,2117,2081,
34,11465,5848,5617,7250,3708,3542,4215,2140,2075,
35,10688,5215,5473,6721,3214,3507,3967,2001,1966,
36,10578,5054,5524,6650,3047,3603,3928,2007,1921,
37,11116,5336,5780,7145,3342,3803,3971,1994,1977,
38,11761,5658,6103,7741,3686,4055,4020,1972,2048,
39,9812,4650,5162,6210,2840,3370,3602,1810,1792,
40,9777,4565,5212,6085,2727,3358,3692,1838,1854,
41,9284,4336,4948,5852,2661,3191,3432,1675,1757,
42,8820,4118,4702,5558,2489,3069,3262,1629,1633,
43,11318,5544,5774,7628,3715,3913,3690,1829,1861,
44,9236,4405,4831,5886,2719,3167,3350,1686,1664,
45,9208,4388,4820,6016,2811,3205,3192,1577,1615,
46,8751,3924,4827,5505,2402,3103,3246,1522,1724,
47,9063,4213,4850,5778,2590,3188,3285,1623,1662,
48,10155,4793,5362,6756,3103,3653,3399,1690,1709,
49,8489,3814,4675,5427,2364,3063,3062,1450,1612,
50,8352,3787,4565,5252,2250,3002,3100,1537,1563,
51,8279,3716,4563,5240,2257,2983,3039,1459,1580,
52,8062,3652,4410,5036,2202,2834,3026,1450,1576,
53,9567,4409,5158,6302,2809,3493,3265,1600,1665,
54,8230,3739,4491,5303,2347,2956,2927,1392,1535,
55,8710,3920,4790,5603,2470,3133,3107,1450,1657,
56,7787,3352,4435,4856,1986,2870,2931,1366,1565,
57,8133,3550,4583,5110,2091,3019,3023,1459,1564,
58,9433,4143,5290,6136,2621,3515,3297,1522,1775,
59,8051,3409,4642,4853,1943,2910,3198,1466,1732,
60,8754,3755,4999,5525,2198,3327,3229,1557,1672,
61,8418,3528,4890,5162,2031,3131,3256,1497,1759,
62,8531,3586,4945,5252,2077,3175,3279,1509,1770,
63,9991,4303,5688,6336,2599,3737,3655,1704,1951,
64,8285,3563,4722,5165,2090,3075,3120,1473,1647,
65,8131,3293,4838,5303,2014,3289,2828,1279,1549,
66,7316,2933,4383,4641,1712,2929,2675,1221,1454,
67,7450,3166,4284,4948,2029,2919,2502,1137,1365,
