0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Удмуртская Республика,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,1434557,655699,778858,943520,419349,524171,491037,236350,254687,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,12117,6075,6042,7530,3779,3751,4587,2296,2291,
1,12748,6597,6151,8009,4160,3849,4739,2437,2302,
2,14345,7377,6968,9079,4589,4490,5266,2788,2478,
3,14510,7472,7038,9146,4645,4501,5364,2827,2537,
4,14502,7385,7117,9207,4680,4527,5295,2705,2590,
5,16262,8290,7972,10446,5295,5151,5816,2995,2821,
6,17462,9074,8388,11509,6003,5506,5953,3071,2882,
7,20654,10547,10107,13613,6953,6660,7041,3594,3447,
8,21542,11122,10420,14406,7330,7076,7136,3792,3344,
9,21473,11046,10427,13255,6803,6452,8218,4243,3975,
10,21782,11137,10645,13429,6836,6593,8353,4301,4052,
11,22404,11465,10939,13885,7145,6740,8519,4320,4199,
12,21264,10939,10325,13153,6714,6439,8111,4225,3886,
13,19761,10102,9659,12344,6326,6018,7417,3776,3641,
14,18950,9599,9351,11810,6031,5779,7140,3568,3572,
15,18138,9235,8903,10835,5429,5406,7303,3806,3497,
16,17546,8929,8617,11523,5810,5713,6023,3119,2904,
17,15604,8025,7579,10912,5545,5367,4692,2480,2212,
18,15135,7424,7711,11173,5325,5848,3962,2099,1863,
19,15530,7595,7935,10736,5035,5701,4794,2560,2234,
20,15573,7899,7674,10050,4869,5181,5523,3030,2493,
21,14958,7337,7621,9808,4625,5183,5150,2712,2438,
22,14362,7205,7157,9263,4482,4781,5099,2723,2376,
23,14550,7249,7301,9658,4669,4989,4892,2580,2312,
24,13862,6939,6923,9235,4614,4621,4627,2325,2302,
25,14422,7294,7128,9313,4658,4655,5109,2636,2473,
26,13567,6762,6805,8672,4179,4493,4895,2583,2312,
27,13587,6942,6645,8801,4468,4333,4786,2474,2312,
28,13395,6681,6714,8268,3880,4388,5127,2801,2326,
29,15311,8117,7194,10572,5491,5081,4739,2626,2113,
30,14879,7370,7509,11106,5274,5832,3773,2096,1677,
31,16845,8328,8517,13628,6297,7331,3217,2031,1186,
32,17743,8654,9089,14098,6458,7640,3645,2196,1449,
33,20170,10019,10151,15349,7324,8025,4821,2695,2126,
34,21429,10892,10537,16144,7788,8356,5285,3104,2181,
35,23869,11933,11936,17656,8400,9256,6213,3533,2680,
36,24847,12477,12370,18220,8651,9569,6627,3826,2801,
37,24608,12318,12290,17934,8551,9383,6674,3767,2907,
38,23508,11696,11812,16875,8093,8782,6633,3603,3030,
39,23172,11642,11530,16471,8134,8337,6701,3508,3193,
40,24457,11890,12567,17456,8385,9071,7001,3505,3496,
41,21959,10728,11231,15163,7155,8008,6796,3573,3223,
42,21400,10482,10918,14776,7022,7754,6624,3460,3164,
43,21852,10479,11373,15248,7147,8101,6604,3332,3272,
44,20699,10013,10686,14065,6571,7494,6634,3442,3192,
45,20479,9687,10792,13836,6314,7522,6643,3373,3270,
46,20034,9591,10443,13369,6209,7160,6665,3382,3283,
47,21604,10111,11493,14344,6542,7802,7260,3569,3691,
48,20212,9158,11054,13277,5795,7482,6935,3363,3572,
49,19883,9298,10585,13016,5946,7070,6867,3352,3515,
50,18023,8261,9762,11680,5206,6474,6343,3055,3288,
51,17880,8058,9822,11369,4960,6409,6511,3098,3413,
52,17696,8116,9580,11216,4987,6229,6480,3129,3351,
53,17557,7875,9682,10968,4718,6250,6589,3157,3432,
54,16023,7260,8763,9754,4219,5535,6269,3041,3228,
55,15703,6911,8792,9309,3924,5385,6394,2987,3407,
56,16235,7234,9001,9542,3998,5544,6693,3236,3457,
57,17029,7514,9515,10013,4202,5811,7016,3312,3704,
58,17399,7373,10026,10278,4217,6061,7121,3156,3965,
59,18248,7802,10446,10580,4326,6254,7668,3476,4192,
60,19504,8128,11376,11477,4610,6867,8027,3518,4509,
61,20282,8371,11911,11918,4702,7216,8364,3669,4695,
62,21054,8482,12572,12461,4764,7697,8593,3718,4875,
63,22753,9067,13686,13650,5140,8510,9103,3927,5176,
64,21386,8434,12952,12825,4804,8021,8561,3630,4931,
65,21229,8431,12798,12890,4812,8078,8339,3619,4720,
66,19936,7749,12187,12329,4500,7829,7607,3249,4358,
67,18351,7016,11335,11410,4156,7254,6941,2860,4081,
68,18571,6604,11967,11613,3911,7702,6958,2693,4265,
69,17770,6141,11629,11222,3686,7536,6548,2455,4093,
70,15441,5481,9960,9769,3207,6562,5672,2274,3398,
71,15215,5289,9926,9753,3234,6519,5462,2055,3407,
72,13951,4725,9226,9167,2874,6293,4784,1851,2933,
73,13158,4526,8632,8573,2775,5798,4585,1751,2834,
74,12300,4004,8296,8274,2554,5720,4026,1450,2576,
75,8942,2823,6119,6141,1831,4310,2801,992,1809,
76,9065,2883,6182,6312,1933,4379,2753,950,1803,
77,7026,2086,4940,4819,1323,3496,2207,763,1444,
78,4074,1167,2907,2934,810,2124,1140,357,783,
79,3019,881,2138,2171,671,1500,848,210,638,
80,2574,641,1933,1861,465,1396,713,176,537,
81,3668,954,2714,2575,682,1893,1093,272,821,
82,5316,1210,4106,3644,829,2815,1672,381,1291,
83,4890,1135,3755,3280,775,2505,1610,360,1250,
84,5209,1136,4073,3526,801,2725,1683,335,1348,
85,4225,793,3432,2927,574,2353,1298,219,1079,
86,3395,664,2731,2347,499,1848,1048,165,883,
87,2743,477,2266,1761,317,1444,982,160,822,
88,2099,409,1690,1345,274,1071,754,135,619,
89,1605,262,1343,995,159,836,610,103,507,
90,1131,180,951,704,119,585,427,61,366,
91,1143,171,972,721,110,611,422,61,361,
92,832,103,729,520,78,442,312,25,287,
93,676,99,577,423,78,345,253,21,232,
94,404,41,363,252,29,223,152,12,140,
95,301,35,266,199,28,171,102,7,95,
96,220,34,186,138,25,113,82,9,73,
97,154,16,138,100,12,88,54,4,50,
98,80,2,78,51,–,51,29,2,27,
99,41,8,33,27,6,21,14,2,12,
100 и более,66,11,55,36,11,25,30,–,30,
моложе трудоспособного,287914,147462,140452,181656,92718,88938,106258,54744,51514,
трудоспособного,807353,412549,394804,546485,268539,277946,260868,144010,116858,
старше трудоспособного,339290,95688,243602,215379,58092,157287,123911,37596,86315,
