0,1,2,3,4,5,6,7,8,9,10
29,41112,21200,19912,27305,13509,13796,13807,7691,6116,
30,43029,21862,21167,29148,14325,14823,13881,7537,6344,
31,49490,25090,24400,33226,16216,17010,16264,8874,7390,
32,54138,27331,26807,36461,17699,18762,17677,9632,8045,
33,68527,34636,33891,48444,23763,24681,20083,10873,9210,
34,70300,35089,35211,48567,23445,25122,21733,11644,10089,
35,71677,35692,35985,48733,23531,25202,22944,12161,10783,
36,75993,38050,37943,51789,25300,26489,24204,12750,11454,
37,72802,36602,36200,50358,24481,25877,22444,12121,10323,
38,71480,35530,35950,50052,24242,25810,21428,11288,10140,
39,66830,33103,33727,44869,21640,23229,21961,11463,10498,
40,68226,33911,34315,45883,22314,23569,22343,11597,10746,
41,62538,30826,31712,41898,20086,21812,20640,10740,9900,
42,58899,28847,30052,38748,18625,20123,20151,10222,9929,
43,61089,29864,31225,41830,20287,21543,19259,9577,9682,
44,56474,27527,28947,36964,17691,19273,19510,9836,9674,
45,54114,25937,28177,35453,16766,18687,18661,9171,9490,
46,51933,24572,27361,33052,15314,17738,18881,9258,9623,
47,52995,25367,27628,33604,15872,17732,19391,9495,9896,
48,52158,24824,27334,33044,15529,17515,19114,9295,9819,
49,49870,24036,25834,30368,14470,15898,19502,9566,9936,
50,46893,22260,24633,28465,13201,15264,18428,9059,9369,
51,48459,23127,25332,29033,13535,15498,19426,9592,9834,
52,47191,22331,24860,27530,12842,14688,19661,9489,10172,
53,51831,25039,26792,30902,14564,16338,20929,10475,10454,
54,48871,23135,25736,27690,12580,15110,21181,10555,10626,
55,50379,23872,26507,28341,12909,15432,22038,10963,11075,
56,48232,22463,25769,26198,11536,14662,22034,10927,11107,
57,51475,23647,27828,27956,12164,15792,23519,11483,12036,
58,54708,25152,29556,30804,13475,17329,23904,11677,12227,
59,54655,24770,29885,29670,12750,16920,24985,12020,12965,
60,59483,26768,32715,32483,13841,18642,27000,12927,14073,
61,60234,26715,33519,32817,13721,19096,27417,12994,14423,
62,62486,27841,34645,34214,14290,19924,28272,13551,14721,
63,67891,30163,37728,37973,16017,21956,29918,14146,15772,
64,60821,26605,34216,33826,13907,19919,26995,12698,14297,
65,58227,24602,33625,33303,13273,20030,24924,11329,13595,
66,54311,22689,31622,30735,12052,18683,23576,10637,12939,
67,49812,20405,29407,29005,11238,17767,20807,9167,11640,
68,49223,20456,28767,28749,11344,17405,20474,9112,11362,
69,46540,18687,27853,27285,10291,16994,19255,8396,10859,
70,39510,15424,24086,23835,8801,15034,15675,6623,9052,
71,39981,15736,24245,24105,8943,15162,15876,6793,9083,
72,36228,13710,22518,22142,7986,14156,14086,5724,8362,
73,32126,11875,20251,20249,7130,13119,11877,4745,7132,
74,31996,11538,20458,20211,7045,13166,11785,4493,7292,
75,23786,8384,15402,15295,5139,10156,8491,3245,5246,
76,22318,7641,14677,14255,4690,9565,8063,2951,5112,
77,19634,6485,13149,12541,3972,8569,7093,2513,4580,
78,11408,4017,7391,7605,2720,4885,3803,1297,2506,
79,6599,2090,4509,4407,1325,3082,2192,765,1427,
80,7362,2348,5014,4618,1461,3157,2744,887,1857,
81,11575,3335,8240,6871,1936,4935,4704,1399,3305,
82,14749,4005,10744,8688,2311,6377,6061,1694,4367,
83,14995,3983,11012,8779,2285,6494,6216,1698,4518,
84,15552,3952,11600,8880,2247,6633,6672,1705,4967,
85,13268,3248,10020,7597,1778,5819,5671,1470,4201,
86,10917,2622,8295,6249,1475,4774,4668,1147,3521,
87,9285,2218,7067,4932,1146,3786,4353,1072,3281,
88,7423,1746,5677,3922,915,3007,3501,831,2670,
89,4740,1037,3703,2475,535,1940,2265,502,1763,
90,3667,851,2816,1864,405,1459,1803,446,1357,
91,4078,862,3216,2116,442,1674,1962,420,1542,
92,2319,464,1855,1100,220,880,1219,244,975,
93,1970,435,1535,890,199,691,1080,236,844,
94,1233,264,969,538,95,443,695,169,526,
95,973,176,797,434,78,356,539,98,441,
96,523,84,439,235,37,198,288,47,241,
97,374,64,310,162,36,126,212,28,184,
98,256,36,220,132,21,111,124,15,109,
99,156,33,123,86,19,67,70,14,56,
100 и более,140,24,116,50,17,33,90,7,83,
моложе трудоспособного,795714,409134,386580,502588,258351,244237,293126,150783,142343,
трудоспособного,2332361,1219462,1112899,1493790,755729,738061,838571,463733,374838,
старше трудоспособного,936286,292294,643992,548050,163531,384519,388236,128763,259473,
