0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Брянская область,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,1142404,522823,619581,796237,356646,439591,346167,166177,179990,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,7889,4103,3786,5926,3099,2827,1963,1004,959,
1,8176,4148,4028,6064,3042,3022,2112,1106,1006,
2,9021,4719,4302,6640,3488,3152,2381,1231,1150,
3,9661,5004,4657,7041,3669,3372,2620,1335,1285,
4,10158,5190,4968,7359,3763,3596,2799,1427,1372,
5,11313,5794,5519,8211,4194,4017,3102,1600,1502,
6,11719,5992,5727,8461,4341,4120,3258,1651,1607,
7,13573,6913,6660,9752,4900,4852,3821,2013,1808,
8,14329,7483,6846,10292,5328,4964,4037,2155,1882,
9,13214,6841,6373,9063,4654,4409,4151,2187,1964,
10,13514,6949,6565,9383,4832,4551,4131,2117,2014,
11,14058,7094,6964,9674,4844,4830,4384,2250,2134,
12,13572,7028,6544,9512,4960,4552,4060,2068,1992,
13,13125,6576,6549,9074,4454,4620,4051,2122,1929,
14,13551,6946,6605,9380,4839,4541,4171,2107,2064,
15,14115,7284,6831,9982,5233,4749,4133,2051,2082,
16,13353,6796,6557,9778,4963,4815,3575,1833,1742,
17,11120,5738,5382,8087,4208,3879,3033,1530,1503,
18,10715,5466,5249,7775,3894,3881,2940,1572,1368,
19,10260,5221,5039,6990,3454,3536,3270,1767,1503,
20,10651,5511,5140,7131,3708,3423,3520,1803,1717,
21,10487,5340,5147,7030,3567,3463,3457,1773,1684,
22,10454,5294,5160,7106,3594,3512,3348,1700,1648,
23,10123,5013,5110,6664,3171,3493,3459,1842,1617,
24,10486,5312,5174,7249,3599,3650,3237,1713,1524,
25,10466,5470,4996,7138,3653,3485,3328,1817,1511,
26,10367,5347,5020,7166,3606,3560,3201,1741,1460,
27,11386,5811,5575,7875,3960,3915,3511,1851,1660,
28,12149,6120,6029,8537,4240,4297,3612,1880,1732,
29,12957,6620,6337,9129,4611,4518,3828,2009,1819,
30,12650,6374,6276,8640,4312,4328,4010,2062,1948,
31,14439,7291,7148,9989,4935,5054,4450,2356,2094,
32,14655,7404,7251,9880,4904,4976,4775,2500,2275,
33,17308,8865,8443,11974,6033,5941,5334,2832,2502,
34,18028,9138,8890,12515,6183,6332,5513,2955,2558,
35,18114,9146,8968,12502,6132,6370,5612,3014,2598,
36,19125,9604,9521,13163,6413,6750,5962,3191,2771,
37,20391,10205,10186,14411,7056,7355,5980,3149,2831,
38,18967,9094,9873,13486,6294,7192,5481,2800,2681,
39,18239,9163,9076,12846,6335,6511,5393,2828,2565,
40,18519,9175,9344,13141,6329,6812,5378,2846,2532,
41,17056,8310,8746,12058,5719,6339,4998,2591,2407,
42,16868,8216,8652,12278,5874,6404,4590,2342,2248,
43,18145,8640,9505,13138,6049,7089,5007,2591,2416,
44,16908,8310,8598,12216,5900,6316,4692,2410,2282,
45,17227,8073,9154,12411,5714,6697,4816,2359,2457,
46,15318,7344,7974,10560,4938,5622,4758,2406,2352,
47,16381,7642,8739,11581,5275,6306,4800,2367,2433,
48,16937,7978,8959,12043,5557,6486,4894,2421,2473,
49,15954,7619,8335,11091,5183,5908,4863,2436,2427,
50,15291,7243,8048,10473,4899,5574,4818,2344,2474,
51,15497,7399,8098,10627,4970,5657,4870,2429,2441,
52,15253,7161,8092,10410,4805,5605,4843,2356,2487,
53,16317,7733,8584,11242,5246,5996,5075,2487,2588,
54,14762,6820,7942,9855,4437,5418,4907,2383,2524,
55,15184,6952,8232,10010,4427,5583,5174,2525,2649,
56,14523,6697,7826,9363,4153,5210,5160,2544,2616,
57,15308,6952,8356,10006,4383,5623,5302,2569,2733,
58,16097,7215,8882,10858,4665,6193,5239,2550,2689,
59,15318,6676,8642,10150,4232,5918,5168,2444,2724,
60,16861,7417,9444,11215,4658,6557,5646,2759,2887,
61,17176,7468,9708,11370,4668,6702,5806,2800,3006,
62,17916,7756,10160,11995,4920,7075,5921,2836,3085,
