0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Архангельская область без автономии,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,955848,441130,514718,746545,339910,406635,209303,101220,108083,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,7239,3801,3438,5767,3026,2741,1472,775,697,
1,7640,3915,3725,6115,3157,2958,1525,758,767,
2,7792,4041,3751,6243,3169,3074,1549,872,677,
3,8027,4133,3894,6591,3305,3286,1436,828,608,
4,8867,4655,4212,7164,3682,3482,1703,973,730,
5,9680,5076,4604,7860,4047,3813,1820,1029,791,
6,10565,5432,5133,8480,4231,4249,2085,1201,884,
7,11874,6181,5693,9676,4959,4717,2198,1222,976,
8,12091,6306,5785,9921,5121,4800,2170,1185,985,
9,12398,6623,5775,9649,5023,4626,2749,1600,1149,
10,12389,6571,5818,9800,5044,4756,2589,1527,1062,
11,12383,6580,5803,9675,5012,4663,2708,1568,1140,
12,12051,6307,5744,9348,4754,4594,2703,1553,1150,
13,11986,6045,5941,9577,4834,4743,2409,1211,1198,
14,11868,6100,5768,9268,4833,4435,2600,1267,1333,
15,11447,5831,5616,8921,4536,4385,2526,1295,1231,
16,11241,5725,5516,9269,4782,4487,1972,943,1029,
17,10286,5299,4987,8720,4492,4228,1566,807,759,
18,10517,5769,4748,9424,5139,4285,1093,630,463,
19,11147,6225,4922,9779,5439,4340,1368,786,582,
20,10204,5675,4529,8664,4750,3914,1540,925,615,
21,9528,5211,4317,7639,4209,3430,1889,1002,887,
22,8773,4929,3844,7077,4013,3064,1696,916,780,
23,8257,4381,3876,6595,3486,3109,1662,895,767,
24,7597,4011,3586,6136,3133,3003,1461,878,583,
25,7934,4292,3642,6376,3254,3122,1558,1038,520,
26,7339,4078,3261,5788,3001,2787,1551,1077,474,
27,7873,4223,3650,6503,3307,3196,1370,916,454,
28,8024,4205,3819,6711,3379,3332,1313,826,487,
29,7786,3996,3790,6620,3325,3295,1166,671,495,
30,7713,3873,3840,6544,3269,3275,1169,604,565,
31,8798,4260,4538,7686,3775,3911,1112,485,627,
32,10737,5279,5458,9283,4616,4667,1454,663,791,
33,12677,6394,6283,10705,5352,5353,1972,1042,930,
34,13913,7075,6838,11610,5799,5811,2303,1276,1027,
35,15441,7714,7727,12734,6230,6504,2707,1484,1223,
36,16681,8396,8285,13656,6765,6891,3025,1631,1394,
37,16587,8107,8480,13724,6638,7086,2863,1469,1394,
38,15800,7873,7927,13128,6498,6630,2672,1375,1297,
39,15809,7900,7909,13056,6396,6660,2753,1504,1249,
40,16697,8143,8554,13688,6555,7133,3009,1588,1421,
41,16227,7845,8382,13215,6301,6914,3012,1544,1468,
42,15193,7289,7904,12236,5763,6473,2957,1526,1431,
43,15713,7508,8205,12670,5951,6719,3043,1557,1486,
44,14810,7242,7568,11806,5614,6192,3004,1628,1376,
45,15101,7310,7791,12056,5719,6337,3045,1591,1454,
46,14938,7155,7783,11864,5514,6350,3074,1641,1433,
47,15325,7276,8049,12162,5636,6526,3163,1640,1523,
48,15026,7135,7891,11845,5482,6363,3181,1653,1528,
49,13987,6603,7384,10795,4971,5824,3192,1632,1560,
50,13038,6142,6896,10041,4692,5349,2997,1450,1547,
51,13199,6137,7062,10275,4657,5618,2924,1480,1444,
52,12251,5724,6527,9473,4372,5101,2778,1352,1426,
53,12026,5639,6387,9090,4191,4899,2936,1448,1488,
54,11296,5253,6043,8432,3880,4552,2864,1373,1491,
55,11157,4997,6160,8339,3679,4660,2818,1318,1500,
56,11312,5118,6194,8133,3638,4495,3179,1480,1699,
57,11793,5330,6463,8470,3777,4693,3323,1553,1770,
58,12214,5469,6745,8820,3926,4894,3394,1543,1851,
59,12170,5442,6728,8562,3761,4801,3608,1681,1927,
60,13067,5590,7477,9194,3850,5344,3873,1740,2133,
61,13264,5590,7674,9234,3774,5460,4030,1816,2214,
62,14397,6122,8275,10077,4141,5936,4320,1981,2339,
63,14953,6237,8716,10351,4209,6142,4602,2028,2574,
64,14253,5773,8480,9838,3845,5993,4415,1928,2487,
65,14202,5603,8599,9886,3751,6135,4316,1852,2464,
