0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Камчатский край,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,288947,140130,148817,225925,108930,116995,63022,31200,31822,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,2953,1551,1402,2395,1259,1136,558,292,266,
1,2987,1570,1417,2449,1300,1149,538,270,268,
2,3081,1597,1484,2548,1316,1232,533,281,252,
3,3213,1639,1574,2625,1342,1283,588,297,291,
4,3215,1634,1581,2526,1303,1223,689,331,358,
5,3363,1678,1685,2645,1299,1346,718,379,339,
6,3631,1874,1757,2901,1495,1406,730,379,351,
7,3823,1927,1896,3043,1522,1521,780,405,375,
8,3998,2077,1921,3200,1652,1548,798,425,373,
9,3936,1998,1938,3108,1570,1538,828,428,400,
10,4017,2060,1957,3161,1615,1546,856,445,411,
11,3897,1968,1929,3102,1549,1553,795,419,376,
12,3719,1866,1853,2860,1444,1416,859,422,437,
13,3368,1688,1680,2619,1319,1300,749,369,380,
14,3500,1788,1712,2614,1346,1268,886,442,444,
15,3444,1849,1595,2598,1400,1198,846,449,397,
16,3326,1740,1586,2500,1321,1179,826,419,407,
17,3122,1589,1533,2383,1244,1139,739,345,394,
18,3380,1861,1519,2659,1492,1167,721,369,352,
19,3202,1814,1388,2568,1467,1101,634,347,287,
20,2796,1542,1254,2227,1184,1043,569,358,211,
21,2702,1484,1218,2126,1137,989,576,347,229,
22,2777,1510,1267,2234,1198,1036,543,312,231,
23,3109,1716,1393,2489,1377,1112,620,339,281,
24,3043,1700,1343,2427,1348,1079,616,352,264,
25,3020,1647,1373,2469,1349,1120,551,298,253,
26,2659,1346,1313,2136,1077,1059,523,269,254,
27,3151,1655,1496,2564,1342,1222,587,313,274,
28,3160,1632,1528,2513,1278,1235,647,354,293,
29,3057,1597,1460,2433,1241,1192,624,356,268,
30,3109,1538,1571,2523,1235,1288,586,303,283,
31,3534,1685,1849,2849,1371,1478,685,314,371,
32,3931,2014,1917,3179,1627,1552,752,387,365,
33,4753,2371,2382,3841,1902,1939,912,469,443,
34,5049,2501,2548,4103,2013,2090,946,488,458,
