0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Липецкая область,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,1116265,510953,605312,701658,313386,388272,414607,197567,217040,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,7912,4025,3887,5252,2646,2606,2660,1379,1281,
1,7982,4177,3805,5308,2800,2508,2674,1377,1297,
2,8779,4538,4241,5919,3039,2880,2860,1499,1361,
3,9443,4960,4483,6174,3249,2925,3269,1711,1558,
4,9983,5145,4838,6537,3364,3173,3446,1781,1665,
5,11255,5771,5484,7351,3769,3582,3904,2002,1902,
6,11716,6011,5705,7812,3958,3854,3904,2053,1851,
7,13364,6789,6575,8942,4537,4405,4422,2252,2170,
8,13874,7069,6805,9149,4640,4509,4725,2429,2296,
9,13308,6826,6482,8553,4380,4173,4755,2446,2309,
10,13141,6835,6306,8326,4332,3994,4815,2503,2312,
11,13683,7097,6586,8739,4514,4225,4944,2583,2361,
12,12630,6384,6246,7850,3960,3890,4780,2424,2356,
13,13177,6683,6494,8229,4154,4075,4948,2529,2419,
14,12582,6368,6214,7822,3963,3859,4760,2405,2355,
15,13195,6696,6499,8159,4177,3982,5036,2519,2517,
16,12409,6295,6114,7713,3839,3874,4696,2456,2240,
17,11553,5852,5701,7203,3628,3575,4350,2224,2126,
18,10601,5211,5390,6590,3220,3370,4011,1991,2020,
19,10421,5105,5316,6567,3238,3329,3854,1867,1987,
20,10224,5067,5157,6209,3015,3194,4015,2052,1963,
21,10002,5105,4897,6166,3073,3093,3836,2032,1804,
22,9932,4980,4952,6001,2926,3075,3931,2054,1877,
23,10264,4954,5310,6334,2973,3361,3930,1981,1949,
24,9952,5094,4858,6211,3046,3165,3741,2048,1693,
25,10003,4918,5085,6161,2875,3286,3842,2043,1799,
26,9656,4910,4746,6010,2978,3032,3646,1932,1714,
27,10428,5280,5148,6635,3285,3350,3793,1995,1798,
28,11190,5511,5679,7240,3457,3783,3950,2054,1896,
29,12070,6412,5658,7564,3887,3677,4506,2525,1981,
30,12008,6124,5884,7678,3768,3910,4330,2356,1974,
31,12704,6252,6452,8153,3776,4377,4551,2476,2075,
32,14019,7014,7005,9045,4340,4705,4974,2674,2300,
33,16386,8032,8354,11061,5155,5906,5325,2877,2448,
34,17031,8372,8659,11408,5369,6039,5623,3003,2620,
35,18333,9161,9172,12085,5855,6230,6248,3306,2942,
36,19421,9611,9810,12932,6260,6672,6489,3351,3138,
37,19746,9653,10093,13530,6530,7000,6216,3123,3093,
38,19213,9269,9944,13103,6225,6878,6110,3044,3066,
39,18728,9184,9544,12362,5917,6445,6366,3267,3099,
40,19321,9596,9725,12947,6214,6733,6374,3382,2992,
41,17650,8511,9139,11730,5514,6216,5920,2997,2923,
42,16659,8149,8510,11057,5271,5786,5602,2878,2724,
43,17607,8519,9088,11836,5589,6247,5771,2930,2841,
44,16606,8117,8489,10822,5142,5680,5784,2975,2809,
45,16905,8111,8794,10951,5177,5774,5954,2934,3020,
46,15998,7671,8327,10311,4816,5495,5687,2855,2832,
47,16488,7953,8535,10665,5019,5646,5823,2934,2889,
48,16809,7871,8938,10865,4994,5871,5944,2877,3067,
49,16064,7579,8485,10108,4674,5434,5956,2905,3051,
50,15057,6932,8125,9369,4115,5254,5688,2817,2871,
51,15119,6956,8163,9411,4178,5233,5708,2778,2930,
52,15133,7086,8047,9310,4185,5125,5823,2901,2922,
53,15846,7426,8420,9839,4445,5394,6007,2981,3026,
54,14179,6689,7490,8599,3897,4702,5580,2792,2788,
55,14264,6651,7613,8455,3804,4651,5809,2847,2962,
56,13649,6172,7477,7943,3357,4586,5706,2815,2891,
57,13985,6223,7762,8118,3439,4679,5867,2784,3083,
58,15201,6811,8390,9099,3851,5248,6102,2960,3142,
