0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Ханты-Мансийский автономный округ – Югра,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,1759386,845480,913906,1624576,777395,847181,134810,68085,66725,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,18799,9635,9164,17600,9059,8541,1199,576,623,
1,19381,9961,9420,18102,9321,8781,1279,640,639,
2,20241,10346,9895,18915,9690,9225,1326,656,670,
3,21398,10914,10484,19943,10189,9754,1455,725,730,
4,21589,11123,10466,20056,10324,9732,1533,799,734,
5,23431,12190,11241,21719,11295,10424,1712,895,817,
6,24191,12307,11884,22519,11484,11035,1672,823,849,
7,26707,13832,12875,24777,12847,11930,1930,985,945,
8,28143,14334,13809,26088,13302,12786,2055,1032,1023,
9,28862,14842,14020,26807,13763,13044,2055,1079,976,
10,28919,14919,14000,26877,13842,13035,2042,1077,965,
11,29218,15003,14215,26836,13778,13058,2382,1225,1157,
12,27049,13932,13117,24871,12846,12025,2178,1086,1092,
13,26097,13150,12947,23962,12055,11907,2135,1095,1040,
14,25073,12791,12282,23060,11758,11302,2013,1033,980,
15,24260,12509,11751,22292,11487,10805,1968,1022,946,
16,22798,11813,10985,20927,10882,10045,1871,931,940,
17,21362,11006,10356,19650,10125,9525,1712,881,831,
18,19730,9691,10039,18193,8921,9272,1537,770,767,
19,18724,8882,9842,17287,8209,9078,1437,673,764,
20,18722,9157,9565,17353,8500,8853,1369,657,712,
21,18579,9334,9245,17029,8484,8545,1550,850,700,
22,18043,9150,8893,16603,8401,8202,1440,749,691,
23,19510,9756,9754,18089,9043,9046,1421,713,708,
24,18400,9261,9139,17052,8541,8511,1348,720,628,
25,18978,9936,9042,17496,9134,8362,1482,802,680,
26,17810,9299,8511,16429,8529,7900,1381,770,611,
27,19013,9591,9422,17591,8802,8789,1422,789,633,
28,20385,10376,10009,18863,9545,9318,1522,831,691,
29,20418,10553,9865,18761,9645,9116,1657,908,749,
30,20337,10364,9973,18669,9454,9215,1668,910,758,
31,21781,10748,11033,19867,9710,10157,1914,1038,876,
32,24532,12326,12206,22472,11213,11259,2060,1113,947,
33,28745,14076,14669,26427,12806,13621,2318,1270,1048,
34,29999,14544,15455,27556,13218,14338,2443,1326,1117,
35,32045,15894,16151,29540,14495,15045,2505,1399,1106,
36,34716,17225,17491,32104,15762,16342,2612,1463,1149,
37,35087,17624,17463,32446,16136,16310,2641,1488,1153,
38,34520,17212,17308,32088,15861,16227,2432,1351,1081,
39,33062,15987,17075,30612,14769,15843,2450,1218,1232,
40,33493,16145,17348,31000,14861,16139,2493,1284,1209,
41,32326,15369,16957,30078,14213,15865,2248,1156,1092,
42,29886,14413,15473,27670,13288,14382,2216,1125,1091,
43,31610,15436,16174,29450,14272,15178,2160,1164,996,
44,28814,13610,15204,26737,12551,14186,2077,1059,1018,
45,28453,13649,14804,26400,12597,13803,2053,1052,1001,
46,26709,12670,14039,24700,11640,13060,2009,1030,979,
47,27510,13116,14394,25508,12042,13466,2002,1074,928,
48,27414,13076,14338,25374,12006,13368,2040,1070,970,
49,25311,11784,13527,23356,10807,12549,1955,977,978,
50,23632,11113,12519,21695,10116,11579,1937,997,940,
51,23974,11564,12410,22100,10575,11525,1874,989,885,
52,23283,11178,12105,21372,10221,11151,1911,957,954,
53,23498,11312,12186,21693,10428,11265,1805,884,921,
54,21499,10398,11101,19824,9564,10260,1675,834,841,
55,20619,9775,10844,18988,8996,9992,1631,779,852,
56,19602,9246,10356,17965,8440,9525,1637,806,831,
57,20143,9620,10523,18578,8815,9763,1565,805,760,
58,21412,10167,11245,19673,9277,10396,1739,890,849,
59,20436,9467,10969,18754,8634,10120,1682,833,849,
60,22145,9958,12187,20486,9118,11368,1659,840,819,
61,21765,9722,12043,20056,8932,11124,1709,790,919,
62,22093,9946,12147,20251,9044,11207,1842,902,940,
63,23895,10630,13265,21938,9679,12259,1957,951,1006,
64,20992,9157,11835,19325,8385,10940,1667,772,895,
65,20283,8884,11399,18719,8161,10558,1564,723,841,
66,18363,7814,10549,16911,7131,9780,1452,683,769,
67,17100,7345,9755,15769,6735,9034,1331,610,721,
68,15713,6438,9275,14489,5905,8584,1224,533,691,
69,14933,5985,8948,13706,5448,8258,1227,537,690,
70,12525,4849,7676,11551,4452,7099,974,397,577,
71,11853,4579,7274,10927,4179,6748,926,400,526,
72,10424,3884,6540,9558,3529,6029,866,355,511,
73,9636,3670,5966,8851,3367,5484,785,303,482,
74,8407,2950,5457,7780,2721,5059,627,229,398,
75,6385,2256,4129,5914,2070,3844,471,186,285,
76,5458,1715,3743,5060,1581,3479,398,134,264,
77,4480,1359,3121,4113,1228,2885,367,131,236,
78,2560,745,1815,2383,686,1697,177,59,118,
79,1741,496,1245,1602,456,1146,139,40,99,
80,1609,458,1151,1482,435,1047,127,23,104,
81,1960,545,1415,1815,502,1313,145,43,102,
82,2592,644,1948,2392,602,1790,200,42,158,
83,2433,609,1824,2220,554,1666,213,55,158,
84,2272,546,1726,2060,490,1570,212,56,156,
85,1907,438,1469,1759,397,1362,148,41,107,
86,1664,385,1279,1492,339,1153,172,46,126,
87,1106,235,871,1014,224,790,92,11,81,
88,851,193,658,754,170,584,97,23,74,
89,504,97,407,442,82,360,62,15,47,
90,448,77,371,388,67,321,60,10,50,
91,327,59,268,279,55,224,48,4,44,
92,198,41,157,178,36,142,20,5,15,
93,164,22,142,155,20,135,9,2,7,
94,80,12,68,79,12,67,1,–,1,
95,65,13,52,60,12,48,5,1,4,
96,59,8,51,57,8,49,2,–,2,
97,31,1,30,31,1,30,–,–,–,
98,24,1,23,24,1,23,–,–,–,
99,25,2,23,25,2,23,–,–,–,
100 и более,38,11,27,38,11,27,–,–,–,
моложе трудоспособного,393358,201788,191570,364424,187040,177384,28934,14748,14186,
трудоспособного,1084332,556539,527793,1000597,510622,489975,83735,45917,37818,
старше трудоспособного,281696,87153,194543,259555,79733,179822,22141,7420,14721,
