0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Кабардино-Балкарская Республика,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,905464,429476,475988,468249,216168,252081,437215,213308,223907,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,9895,5023,4872,5084,2608,2476,4811,2415,2396,
1,10050,5149,4901,5070,2595,2475,4980,2554,2426,
2,10434,5383,5051,5219,2730,2489,5215,2653,2562,
3,10437,5447,4990,5152,2690,2462,5285,2757,2528,
4,10484,5426,5058,4894,2564,2330,5590,2862,2728,
5,11594,5844,5750,5331,2674,2657,6263,3170,3093,
6,11745,6000,5745,5434,2783,2651,6311,3217,3094,
7,12698,6462,6236,5915,2938,2977,6783,3524,3259,
8,14032,7138,6894,6638,3332,3306,7394,3806,3588,
9,13688,7000,6688,6214,3256,2958,7474,3744,3730,
10,13635,6885,6750,6376,3205,3171,7259,3680,3579,
11,14288,7241,7047,6535,3296,3239,7753,3945,3808,
12,12849,6671,6178,5901,3042,2859,6948,3629,3319,
13,14472,7369,7103,7066,3543,3523,7406,3826,3580,
14,13237,6674,6563,6296,3150,3146,6941,3524,3417,
15,12971,6566,6405,6029,3040,2989,6942,3526,3416,
16,12220,6342,5878,5614,2852,2762,6606,3490,3116,
17,10289,5274,5015,4939,2459,2480,5350,2815,2535,
18,10663,5436,5227,5514,2852,2662,5149,2584,2565,
19,9324,4613,4711,4716,2343,2373,4608,2270,2338,
20,10309,5086,5223,5316,2639,2677,4993,2447,2546,
21,10308,5300,5008,5325,2773,2552,4983,2527,2456,
22,9835,4903,4932,4948,2466,2482,4887,2437,2450,
23,12795,6491,6304,6866,3456,3410,5929,3035,2894,
24,11805,5909,5896,6082,3063,3019,5723,2846,2877,
25,11502,5711,5791,5684,2751,2933,5818,2960,2858,
26,10497,5309,5188,4905,2561,2344,5592,2748,2844,
27,11325,5479,5846,5514,2633,2881,5811,2846,2965,
28,13261,6275,6986,6720,3130,3590,6541,3145,3396,
29,11094,5421,5673,5005,2380,2625,6089,3041,3048,
30,12042,5834,6208,5674,2683,2991,6368,3151,3217,
31,13178,6365,6813,6261,2898,3363,6917,3467,3450,
32,13870,6814,7056,6548,3071,3477,7322,3743,3579,
33,18008,8611,9397,9693,4552,5141,8315,4059,4256,
34,17320,8359,8961,9127,4322,4805,8193,4037,4156,
35,15687,7686,8001,7929,3726,4203,7758,3960,3798,
36,15185,7383,7802,7762,3701,4061,7423,3682,3741,
37,16015,7807,8208,8506,4019,4487,7509,3788,3721,
38,16984,8136,8848,9434,4375,5059,7550,3761,3789,
39,13399,6485,6914,6824,3215,3609,6575,3270,3305,
40,13464,6356,7108,7154,3321,3833,6310,3035,3275,
41,12877,6144,6733,6741,3082,3659,6136,3062,3074,
42,12110,5830,6280,6476,3031,3445,5634,2799,2835,
43,15848,7690,8158,9361,4508,4853,6487,3182,3305,
44,12682,6133,6549,7091,3389,3702,5591,2744,2847,
45,12032,5735,6297,6559,2993,3566,5473,2742,2731,
46,10350,5018,5332,5404,2539,2865,4946,2479,2467,
47,11217,5302,5915,6232,2859,3373,4985,2443,2542,
48,12311,5902,6409,6970,3211,3759,5341,2691,2650,
49,9892,4672,5220,5247,2410,2837,4645,2262,2383,
50,9615,4505,5110,5117,2330,2787,4498,2175,2323,
51,9980,4679,5301,5420,2416,3004,4560,2263,2297,
52,10017,4617,5400,5195,2278,2917,4822,2339,2483,
53,12898,6163,6735,7523,3519,4004,5375,2644,2731,
54,11311,5164,6147,5966,2593,3373,5345,2571,2774,
55,11951,5463,6488,6380,2817,3563,5571,2646,2925,
56,10298,4673,5625,5120,2177,2943,5178,2496,2682,
57,10553,4939,5614,5160,2299,2861,5393,2640,2753,
58,12898,5857,7041,6842,2950,3892,6056,2907,3149,
59,10943,4918,6025,5356,2216,3140,5587,2702,2885,
60,11298,5044,6254,5719,2396,3323,5579,2648,2931,
61,11292,5044,6248,5646,2477,3169,5646,2567,3079,
62,10997,4791,6206,5658,2295,3363,5339,2496,2843,
63,13400,6000,7400,7540,3238,4302,5860,2762,3098,
64,10598,4576,6022,5531,2243,3288,5067,2333,2734,
65,10135,4443,5692,5564,2310,3254,4571,2133,2438,
66,8772,3708,5064,4733,1866,2867,4039,1842,2197,
67,8926,3786,5140,5044,2038,3006,3882,1748,2134,
68,8398,3615,4783,4933,2032,2901,3465,1583,1882,
69,7962,3261,4701,4601,1822,2779,3361,1439,1922,
70,6532,2657,3875,3811,1524,2287,2721,1133,1588,
71,6687,2704,3983,4022,1560,2462,2665,1144,1521,
72,5629,2195,3434,3376,1278,2098,2253,917,1336,
73,6081,2443,3638,3931,1547,2384,2150,896,1254,
74,5144,1961,3183,3218,1182,2036,1926,779,1147,
75,4132,1522,2610,2692,958,1734,1440,564,876,
76,3505,1237,2268,2293,787,1506,1212,450,762,
77,2958,1070,1888,1853,657,1196,1105,413,692,
78,2513,1001,1512,1656,677,979,857,324,533,
79,1489,505,984,836,279,557,653,226,427,
80,1929,640,1289,1137,399,738,792,241,551,
81,2833,830,2003,1457,455,1002,1376,375,1001,
82,2612,809,1803,1468,448,1020,1144,361,783,
83,3089,943,2146,1740,535,1205,1349,408,941,
84,2675,788,1887,1483,437,1046,1192,351,841,
85,2313,635,1678,1304,340,964,1009,295,714,
86,1680,481,1199,917,264,653,763,217,546,
87,1401,448,953,797,251,546,604,197,407,
88,1049,330,719,580,172,408,469,158,311,
89,645,204,441,332,95,237,313,109,204,
90,499,172,327,237,72,165,262,100,162,
91,686,235,451,290,76,214,396,159,237,
92,245,97,148,126,44,82,119,53,66,
93,302,96,206,110,32,78,192,64,128,
94,112,49,63,52,24,28,60,25,35,
95,97,25,72,64,11,53,33,14,19,
96,63,27,36,42,12,30,21,15,6,
97,39,12,27,28,12,16,11,–,11,
98,32,16,16,22,12,10,10,4,6,
99,12,1,11,4,1,3,8,–,8,
100 и более,32,8,24,28,6,22,4,2,2,
моложе трудоспособного,196509,100278,96231,93154,47446,45708,103355,52832,50523,
трудоспособного,541975,275668,266307,280356,139026,141330,261619,136642,124977,
старше трудоспособного,166980,53530,113450,94739,29696,65043,72241,23834,48407,
