0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Ярославская область,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,1187558,533188,654370,960137,425457,534680,227421,107731,119690,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,8999,4612,4387,7484,3846,3638,1515,766,749,
1,9260,4782,4478,7752,3984,3768,1508,798,710,
2,10225,5292,4933,8538,4439,4099,1687,853,834,
3,10612,5462,5150,8911,4631,4280,1701,831,870,
4,11174,5712,5462,9402,4825,4577,1772,887,885,
5,12350,6369,5981,10340,5318,5022,2010,1051,959,
6,13335,6890,6445,11249,5809,5440,2086,1081,1005,
7,15254,7753,7501,12952,6575,6377,2302,1178,1124,
8,15428,7908,7520,13104,6703,6401,2324,1205,1119,
9,15171,7751,7420,12208,6225,5983,2963,1526,1437,
10,15368,7892,7476,12406,6344,6062,2962,1548,1414,
11,15185,7889,7296,12189,6336,5853,2996,1553,1443,
12,14268,7500,6768,11382,5978,5404,2886,1522,1364,
13,13921,7125,6796,11402,5859,5543,2519,1266,1253,
14,13949,7170,6779,11443,5896,5547,2506,1274,1232,
15,13505,6880,6625,11020,5632,5388,2485,1248,1237,
16,13073,6749,6324,10771,5552,5219,2302,1197,1105,
17,12495,6294,6201,10367,5244,5123,2128,1050,1078,
18,12895,6490,6405,11023,5528,5495,1872,962,910,
19,13020,6549,6471,11042,5590,5452,1978,959,1019,
20,12399,6304,6095,10368,5267,5101,2031,1037,994,
21,11836,6083,5753,9886,5082,4804,1950,1001,949,
22,11332,5853,5479,9323,4817,4506,2009,1036,973,
23,10181,5173,5008,8350,4234,4116,1831,939,892,
24,9514,4853,4661,7477,3799,3678,2037,1054,983,
25,10179,5090,5089,8163,4134,4029,2016,956,1060,
26,10040,5078,4962,7866,3876,3990,2174,1202,972,
27,10327,5236,5091,8068,4047,4021,2259,1189,1070,
