0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Тюменская область,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,3890800,1840047,2050753,3158201,1482166,1676035,732599,357881,374718,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,42612,22009,20603,34678,17942,16736,7934,4067,3867,
1,43961,22499,21462,36275,18560,17715,7686,3939,3747,
2,46207,23619,22588,38556,19720,18836,7651,3899,3752,
3,46805,23851,22954,38733,19724,19009,8072,4127,3945,
4,47580,24449,23131,39376,20203,19173,8204,4246,3958,
5,51775,26662,25113,42413,21894,20519,9362,4768,4594,
6,53697,27437,26260,44081,22501,21580,9616,4936,4680,
7,58536,30263,28273,47792,24799,22993,10744,5464,5280,
8,61605,31350,30255,49972,25412,24560,11633,5938,5695,
9,62133,32077,30056,50135,25732,24403,11998,6345,5653,
10,61267,31426,29841,49288,25310,23978,11979,6116,5863,
11,61717,31720,29997,49347,25315,24032,12370,6405,5965,
12,57742,29667,28075,46129,23730,22399,11613,5937,5676,
13,56676,28646,28030,45002,22596,22406,11674,6050,5624,
14,55123,28052,27071,43423,22062,21361,11700,5990,5710,
15,52938,27126,25812,41589,21327,20262,11349,5799,5550,
16,49505,25394,24111,38836,20008,18828,10669,5386,5283,
17,46604,23851,22753,37220,19071,18149,9384,4780,4604,
18,43162,21401,21761,34537,17064,17473,8625,4337,4288,
19,40731,19504,21227,32633,15512,17121,8098,3992,4106,
20,40258,20169,20089,32501,16140,16361,7757,4029,3728,
21,39860,19863,19997,32263,15979,16284,7597,3884,3713,
22,37053,18551,18502,30033,15033,15000,7020,3518,3502,
23,39304,19563,19741,32261,15899,16362,7043,3664,3379,
24,37504,18645,18859,30857,15160,15697,6647,3485,3162,
25,39298,20214,19084,32280,16474,15806,7018,3740,3278,
26,37965,19365,18600,31416,15834,15582,6549,3531,3018,
27,40322,20052,20270,33529,16498,17031,6793,3554,3239,
28,43538,21785,21753,36432,18057,18375,7106,3728,3378,
29,43121,21636,21485,35858,17863,17995,7263,3773,3490,
30,43109,21596,21513,35845,17784,18061,7264,3812,3452,
31,48175,23606,24569,39601,19102,20499,8574,4504,4070,
32,54227,26839,27388,44750,21966,22784,9477,4873,4604,
33,63230,31027,32203,52547,25424,27123,10683,5603,5080,
34,66187,31913,34274,54961,26207,28754,11226,5706,5520,
35,70738,34589,36149,59010,28400,30610,11728,6189,5539,
36,76250,37294,38956,63594,30706,32888,12656,6588,6068,
37,77401,38036,39365,64852,31600,33252,12549,6436,6113,
38,75444,37352,38092,63290,30983,32307,12154,6369,5785,
39,72567,34994,37573,60374,28799,31575,12193,6195,5998,
40,73197,34918,38279,60772,28678,32094,12425,6240,6185,
41,69937,33170,36767,58337,27386,30951,11600,5784,5816,
42,64299,30934,33365,53375,25363,28012,10924,5571,5353,
43,66173,32100,34073,55452,26682,28770,10721,5418,5303,
44,61240,28754,32486,50935,23644,27291,10305,5110,5195,
45,60204,28678,31526,50093,23709,26384,10111,4969,5142,
46,57303,26842,30461,47134,21863,25271,10169,4979,5190,
47,58413,27607,30806,48317,22567,25750,10096,5040,5056,
48,57516,27414,30102,47590,22427,25163,9926,4987,4939,
49,53897,25059,28838,43911,20148,23763,9986,4911,5075,
50,50791,23546,27245,41472,18989,22483,9319,4557,4762,
51,51079,23994,27085,41957,19559,22398,9122,4435,4687,
52,48765,23062,25703,39759,18684,21075,9006,4378,4628,
53,49329,23449,25880,40528,19191,21337,8801,4258,4543,
54,45455,21459,23996,36889,17343,19546,8566,4116,4450,
55,44338,20586,23752,35821,16531,19290,8517,4055,4462,
56,41990,19281,22709,33531,15120,18411,8459,4161,4298,
57,43261,20177,23084,34571,16022,18549,8690,4155,4535,
58,45735,21187,24548,36532,16773,19759,9203,4414,4789,
59,44934,20306,24628,35512,15833,19679,9422,4473,4949,
60,48723,21611,27112,38683,16855,21828,10040,4756,5284,
61,48970,21449,27521,38589,16606,21983,10381,4843,5538,
62,50195,22246,27949,39137,16911,22226,11058,5335,5723,
63,53072,23180,29892,41580,17777,23803,11492,5403,6089,
64,48597,20977,27620,38040,16029,22011,10557,4948,5609,
65,46191,19786,26405,35974,15145,20829,10217,4641,5576,
66,43317,17827,25490,33683,13541,20142,9634,4286,5348,
67,39945,16699,23246,31044,12692,18352,8901,4007,4894,
68,39209,15744,23465,30450,11920,18530,8759,3824,4935,
69,37216,14523,22693,28804,10954,17850,8412,3569,4843,
70,32066,12270,19796,24925,9209,15716,7141,3061,4080,
71,30702,11608,19094,23751,8717,15034,6951,2891,4060,
72,27922,10324,17598,21664,7716,13948,6258,2608,3650,
73,24473,9145,15328,19101,7003,12098,5372,2142,3230,
74,23587,8251,15336,18508,6312,12196,5079,1939,3140,
75,17241,6031,11210,13836,4694,9142,3405,1337,2068,
76,15826,5091,10735,12541,3923,8618,3285,1168,2117,
77,13085,4087,8998,10384,3130,7254,2701,957,1744,
78,7491,2304,5187,6074,1837,4237,1417,467,950,
79,5057,1426,3631,4075,1117,2958,982,309,673,
80,4666,1309,3357,3719,1022,2697,947,287,660,
81,5834,1637,4197,4608,1272,3336,1226,365,861,
82,8248,2078,6170,6469,1629,4840,1779,449,1330,
83,8019,1948,6071,6129,1478,4651,1890,470,1420,
84,7994,1880,6114,5992,1384,4608,2002,496,1506,
85,6690,1531,5159,4973,1115,3858,1717,416,1301,
86,5718,1249,4469,4265,921,3344,1453,328,1125,
87,4269,877,3392,3140,642,2498,1129,235,894,
88,3305,674,2631,2427,484,1943,878,190,688,
89,2246,418,1828,1680,294,1386,566,124,442,
90,1992,317,1675,1479,239,1240,513,78,435,
91,1797,407,1390,1051,277,774,746,130,616,
92,997,168,829,714,127,587,283,41,242,
93,764,122,642,601,89,512,163,33,130,
94,466,52,414,383,44,339,83,8,75,
95,362,65,297,291,53,238,71,12,59,
96,243,36,207,207,29,178,36,7,29,
97,155,23,132,142,20,122,13,3,10,
98,147,16,131,123,15,108,24,1,23,
99,106,18,88,104,18,86,2,–,2,
100 и более,114,28,86,104,24,80,10,4,6,
моложе трудоспособного,860374,440853,419521,696789,356827,339962,163585,84026,79559,
трудоспособного,2329539,1185068,1144471,1912902,962447,950455,416637,222621,194016,
старше трудоспособного,700887,214126,486761,548510,162892,385618,152377,51234,101143,
