0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Волгоградская область,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,2453898,1149912,1303986,1906201,881417,1024784,547697,268495,279202,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,16670,8579,8091,12945,6681,6264,3725,1898,1827,
1,17443,8968,8475,13513,6975,6538,3930,1993,1937,
2,19314,10046,9268,15055,7829,7226,4259,2217,2042,
3,19486,10060,9426,15235,7853,7382,4251,2207,2044,
4,20826,10689,10137,16269,8355,7914,4557,2334,2223,
5,23290,12046,11244,18270,9448,8822,5020,2598,2422,
6,24603,12648,11955,19311,9964,9347,5292,2684,2608,
7,27689,14093,13596,21923,11130,10793,5766,2963,2803,
8,28458,14752,13706,22304,11472,10832,6154,3280,2874,
9,28637,14606,14031,21232,10844,10388,7405,3762,3643,
10,28477,14543,13934,20919,10637,10282,7558,3906,3652,
11,29016,14932,14084,21468,11030,10438,7548,3902,3646,
12,27717,14213,13504,20349,10421,9928,7368,3792,3576,
13,25448,13140,12308,18666,9598,9068,6782,3542,3240,
14,25109,12939,12170,18550,9571,8979,6559,3368,3191,
15,28453,14696,13757,21327,11013,10314,7126,3683,3443,
16,27437,13987,13450,20584,10518,10066,6853,3469,3384,
17,23461,11856,11605,17866,8889,8977,5595,2967,2628,
18,23401,12098,11303,18315,9370,8945,5086,2728,2358,
19,20731,10727,10004,15650,8112,7538,5081,2615,2466,
20,23696,12091,11605,18382,9366,9016,5314,2725,2589,
21,24895,13123,11772,19316,10101,9215,5579,3022,2557,
22,23859,12275,11584,18609,9549,9060,5250,2726,2524,
23,26580,13675,12905,20995,10833,10162,5585,2842,2743,
24,24907,13061,11846,19602,10244,9358,5305,2817,2488,
25,23971,12417,11554,18338,9271,9067,5633,3146,2487,
26,22469,11318,11151,17477,8543,8934,4992,2775,2217,
27,25692,12964,12728,20360,10194,10166,5332,2770,2562,
28,28289,14133,14156,22537,11118,11419,5752,3015,2737,
29,25483,13134,12349,20147,10207,9940,5336,2927,2409,
30,27364,13306,14058,21669,10311,11358,5695,2995,2700,
31,29046,14421,14625,22984,11173,11811,6062,3248,2814,
32,32382,16284,16098,25743,12789,12954,6639,3495,3144,
33,41589,21097,20492,33776,16899,16877,7813,4198,3615,
34,41917,20891,21026,34157,16713,17444,7760,4178,3582,
35,41859,20754,21105,34030,16606,17424,7829,4148,3681,
36,42908,21365,21543,34538,16793,17745,8370,4572,3798,
37,43549,21803,21746,35108,17230,17878,8441,4573,3868,
38,44329,22050,22279,36322,17765,18557,8007,4285,3722,
39,40808,20272,20536,32803,15982,16821,8005,4290,3715,
40,42193,20879,21314,33941,16553,17388,8252,4326,3926,
41,39241,19228,20013,31472,15170,16302,7769,4058,3711,
42,37483,18441,19042,29862,14429,15433,7621,4012,3609,
43,42496,21188,21308,34621,17091,17530,7875,4097,3778,
44,39013,18913,20100,31050,14773,16277,7963,4140,3823,
45,36923,17856,19067,29570,14104,15466,7353,3752,3601,
46,36003,17120,18883,28268,13266,15002,7735,3854,3881,
47,37511,18143,19368,29532,14135,15397,7979,4008,3971,
48,37360,17999,19361,29616,14026,15590,7744,3973,3771,
49,35258,16937,18321,27473,13029,14444,7785,3908,3877,
50,33921,16261,17660,26417,12540,13877,7504,3721,3783,
51,34693,16404,18289,26797,12491,14306,7896,3913,3983,
52,32551,15481,17070,25030,11707,13323,7521,3774,3747,
53,36231,17569,18662,28286,13576,14710,7945,3993,3952,
54,32207,15371,16836,24729,11572,13157,7478,3799,3679,
55,32267,15045,17222,24555,11171,13384,7712,3874,3838,
56,29215,13333,15882,21795,9729,12066,7420,3604,3816,
57,30853,14269,16584,22751,10299,12452,8102,3970,4132,
58,32962,15325,17637,24929,11291,13638,8033,4034,3999,
59,30605,13891,16714,22418,9950,12468,8187,3941,4246,
60,34363,15339,19024,25366,11027,14339,8997,4312,4685,
61,33234,14976,18258,24415,10756,13659,8819,4220,4599,
62,34448,14917,19531,25403,10649,14754,9045,4268,4777,
63,38639,17202,21437,28940,12633,16307,9699,4569,5130,
64,34113,14553,19560,25075,10392,14683,9038,4161,4877,
