0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Калининградская область,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,1033914,488150,545764,791229,369551,421678,242685,118599,124086,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,7566,3907,3659,5843,3033,2810,1723,874,849,
1,8201,4188,4013,6391,3260,3131,1810,928,882,
2,9071,4654,4417,7067,3615,3452,2004,1039,965,
3,9464,4846,4618,7391,3785,3606,2073,1061,1012,
4,9884,5097,4787,7732,4001,3731,2152,1096,1056,
5,10958,5684,5274,8509,4375,4134,2449,1309,1140,
6,11556,5938,5618,8896,4615,4281,2660,1323,1337,
7,13018,6699,6319,10016,5173,4843,3002,1526,1476,
8,13259,6723,6536,10047,5148,4899,3212,1575,1637,
9,13213,6786,6427,9863,5093,4770,3350,1693,1657,
10,13001,6743,6258,9670,5043,4627,3331,1700,1631,
11,12888,6614,6274,9536,4897,4639,3352,1717,1635,
12,12302,6331,5971,9085,4711,4374,3217,1620,1597,
13,11974,6204,5770,8859,4574,4285,3115,1630,1485,
14,11933,6168,5765,8624,4403,4221,3309,1765,1544,
15,12018,6241,5777,8840,4555,4285,3178,1686,1492,
16,11504,5901,5603,8715,4494,4221,2789,1407,1382,
17,10495,5356,5139,7912,4010,3902,2583,1346,1237,
18,11112,6040,5072,8563,4653,3910,2549,1387,1162,
19,12176,7095,5081,9253,5461,3792,2923,1634,1289,
20,12041,6607,5434,9217,5133,4084,2824,1474,1350,
21,11884,6282,5602,9252,4926,4326,2632,1356,1276,
22,10727,5987,4740,8157,4577,3580,2570,1410,1160,
23,11284,5997,5287,8453,4478,3975,2831,1519,1312,
24,10736,5416,5320,8286,4117,4169,2450,1299,1151,
25,10305,5051,5254,7954,3836,4118,2351,1215,1136,
26,9364,4704,4660,7151,3531,3620,2213,1173,1040,
27,10684,5467,5217,8415,4266,4149,2269,1201,1068,
28,11111,5669,5442,8690,4374,4316,2421,1295,1126,
29,10144,5177,4967,7706,3878,3828,2438,1299,1139,
30,10745,5397,5348,8243,4098,4145,2502,1299,1203,
31,11830,5848,5982,8986,4366,4620,2844,1482,1362,
32,13898,6978,6920,10691,5337,5354,3207,1641,1566,
33,16821,8476,8345,12893,6388,6505,3928,2088,1840,
34,17154,8364,8790,13111,6288,6823,4043,2076,1967,
35,17892,8966,8926,13782,6822,6960,4110,2144,1966,
36,18312,9069,9243,13871,6707,7164,4441,2362,2079,
37,18245,9183,9062,13727,6899,6828,4518,2284,2234,
38,18651,9278,9373,14019,6888,7131,4632,2390,2242,
39,18109,9052,9057,13785,6812,6973,4324,2240,2084,
40,17614,8562,9052,13328,6423,6905,4286,2139,2147,
41,16747,8181,8566,12652,6042,6610,4095,2139,1956,
42,16406,7954,8452,12253,5885,6368,4153,2069,2084,
43,17899,8521,9378,13519,6256,7263,4380,2265,2115,
44,15539,7673,7866,11627,5677,5950,3912,1996,1916,
45,15435,7608,7827,11496,5574,5922,3939,2034,1905,
46,15007,7154,7853,11451,5367,6084,3556,1787,1769,
47,15041,7364,7677,11136,5394,5742,3905,1970,1935,
48,15181,7218,7963,11403,5307,6096,3778,1911,1867,
49,14152,6843,7309,10693,5055,5638,3459,1788,1671,
50,14459,6720,7739,11110,5082,6028,3349,1638,1711,
51,14541,6917,7624,11120,5236,5884,3421,1681,1740,
52,14053,6733,7320,10827,5129,5698,3226,1604,1622,
53,14365,7025,7340,10820,5279,5541,3545,1746,1799,
54,12826,6110,6716,9740,4600,5140,3086,1510,1576,
55,12936,6095,6841,9885,4615,5270,3051,1480,1571,
56,12006,5573,6433,9161,4196,4965,2845,1377,1468,
57,12002,5461,6541,9103,4095,5008,2899,1366,1533,
58,12980,6001,6979,9807,4472,5335,3173,1529,1644,
59,13256,5980,7276,10213,4568,5645,3043,1412,1631,
60,13695,6248,7447,10385,4671,5714,3310,1577,1733,
61,13959,6167,7792,10618,4603,6015,3341,1564,1777,
62,14376,6309,8067,10872,4711,6161,3504,1598,1906,
63,15310,6781,8529,11385,5000,6385,3925,1781,2144,
64,14060,5948,8112,10606,4357,6249,3454,1591,1863,
65,13901,5756,8145,10552,4302,6250,3349,1454,1895,
66,12853,5428,7425,9697,4015,5682,3156,1413,1743,
67,12876,4999,7877,9809,3704,6105,3067,1295,1772,
68,12603,5199,7404,9774,3989,5785,2829,1210,1619,
69,12115,4918,7197,9373,3759,5614,2742,1159,1583,
70,11145,4269,6876,8867,3306,5561,2278,963,1315,
71,10902,4341,6561,8670,3435,5235,2232,906,1326,
