0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Свердловская область,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,4222695,1953293,2269402,3626345,1667523,1958822,596350,285770,310580,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,38407,19680,18727,33190,17032,16158,5217,2648,2569,
1,39729,20490,19239,34057,17516,16541,5672,2974,2698,
2,42912,21985,20927,36746,18842,17904,6166,3143,3023,
3,43796,22347,21449,37813,19297,18516,5983,3050,2933,
4,45971,23613,22358,39725,20414,19311,6246,3199,3047,
5,50056,26026,24030,43386,22630,20756,6670,3396,3274,
6,53099,27180,25919,46023,23553,22470,7076,3627,3449,
7,59441,30635,28806,51821,26775,25046,7620,3860,3760,
8,61659,31662,29997,53484,27437,26047,8175,4225,3950,
9,62210,32091,30119,52412,27078,25334,9798,5013,4785,
10,61501,31370,30131,51881,26573,25308,9620,4797,4823,
11,61058,31254,29804,51809,26510,25299,9249,4744,4505,
12,57437,29520,27917,48070,24627,23443,9367,4893,4474,
13,51224,26301,24923,43633,22450,21183,7591,3851,3740,
14,48715,25141,23574,41030,21146,19884,7685,3995,3690,
15,50940,25953,24987,42558,21695,20863,8382,4258,4124,
16,47886,24513,23373,39977,20395,19582,7909,4118,3791,
17,42486,21969,20517,36259,18712,17547,6227,3257,2970,
18,43364,22125,21239,37089,18645,18444,6275,3480,2795,
19,43671,22065,21606,37176,18433,18743,6495,3632,2863,
20,43951,22678,21273,38085,19528,18557,5866,3150,2716,
21,42815,22515,20300,37129,19354,17775,5686,3161,2525,
22,41001,21444,19557,35415,18141,17274,5586,3303,2283,
23,43602,22926,20676,38397,19967,18430,5205,2959,2246,
24,39984,20775,19209,35110,18138,16972,4874,2637,2237,
25,39717,20565,19152,35146,18139,17007,4571,2426,2145,
26,36550,18898,17652,32216,16487,15729,4334,2411,1923,
27,40644,21659,18985,35926,19042,16884,4718,2617,2101,
28,42585,22319,20266,37648,19649,17999,4937,2670,2267,
29,42893,21736,21157,37655,18845,18810,5238,2891,2347,
30,42580,21803,20777,37729,19136,18593,4851,2667,2184,
31,47154,23911,23243,41682,20816,20866,5472,3095,2377,
32,53474,26496,26978,47268,23073,24195,6206,3423,2783,
33,65493,33571,31922,58235,29533,28702,7258,4038,3220,
34,67360,33901,33459,59694,29719,29975,7666,4182,3484,
35,70777,35409,35368,62318,30878,31440,8459,4531,3928,
36,75038,37414,37624,66019,32547,33472,9019,4867,4152,
