0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Сахалинская область,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,457590,216393,241197,378750,178500,200250,78840,37893,40947,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,4579,2335,2244,3936,1997,1939,643,338,305,
1,4959,2489,2470,4285,2152,2133,674,337,337,
2,4372,1937,2435,3795,1663,2132,577,274,303,
3,4570,2342,2228,3950,2030,1920,620,312,308,
4,5310,2614,2696,4558,2227,2331,752,387,365,
5,5160,2887,2273,4321,2459,1862,839,428,411,
6,6066,3003,3063,5234,2617,2617,832,386,446,
7,6722,3362,3360,5759,2874,2885,963,488,475,
8,5440,2768,2672,4475,2278,2197,965,490,475,
9,5192,2694,2498,4281,2224,2057,911,470,441,
10,5173,2661,2512,4261,2213,2048,912,448,464,
11,5027,2470,2557,4147,2016,2131,880,454,426,
12,4809,2474,2335,3933,2043,1890,876,431,445,
13,5103,2578,2525,4180,2117,2063,923,461,462,
14,4858,2497,2361,3951,2032,1919,907,465,442,
15,5020,2523,2497,4005,2005,2000,1015,518,497,
16,4724,2483,2241,3812,2015,1797,912,468,444,
17,4586,2399,2187,3690,1921,1769,896,478,418,
18,4664,2559,2105,3792,2024,1768,872,535,337,
19,4691,2719,1972,3699,2056,1643,992,663,329,
20,3668,2077,1591,2916,1640,1276,752,437,315,
21,3632,2049,1583,2939,1664,1275,693,385,308,
22,4156,2277,1879,3466,1904,1562,690,373,317,
23,4711,2446,2265,4005,2084,1921,706,362,344,
24,4599,2481,2118,3922,2146,1776,677,335,342,
25,4510,2309,2201,3911,2020,1891,599,289,310,
26,3980,1981,1999,3353,1651,1702,627,330,297,
27,4910,2459,2451,4113,2001,2112,797,458,339,
28,4849,2449,2400,4037,1999,2038,812,450,362,
29,4713,2433,2280,3939,2050,1889,774,383,391,
30,4551,2248,2303,3801,1860,1941,750,388,362,
31,5197,2573,2624,4306,2098,2208,891,475,416,
32,6095,3029,3066,5205,2591,2614,890,438,452,
33,6944,3678,3266,5826,3083,2743,1118,595,523,
34,7294,3811,3483,6003,3153,2850,1291,658,633,
35,7735,3997,3738,6502,3371,3131,1233,626,607,
36,8525,4308,4217,7142,3583,3559,1383,725,658,
37,8755,4411,4344,7357,3690,3667,1398,721,677,
38,8365,4313,4052,6966,3580,3386,1399,733,666,
39,7791,3737,4054,6574,3110,3464,1217,627,590,
40,8053,3883,4170,6790,3235,3555,1263,648,615,
41,8093,3974,4119,6784,3289,3495,1309,685,624,
42,7272,3541,3731,6043,2922,3121,1229,619,610,
43,8037,3975,4062,6669,3323,3346,1368,652,716,
44,7734,3645,4089,6514,3042,3472,1220,603,617,
45,8254,3998,4256,6900,3298,3602,1354,700,654,
46,7414,3582,3832,6243,2998,3245,1171,584,587,
47,7660,3621,4039,6410,3026,3384,1250,595,655,
48,7664,3605,4059,6458,3009,3449,1206,596,610,
49,7035,3396,3639,5880,2799,3081,1155,597,558,
50,6573,3140,3433,5541,2647,2894,1032,493,539,
51,6587,3040,3547,5435,2483,2952,1152,557,595,
52,6364,2944,3420,5271,2443,2828,1093,501,592,
53,6459,3133,3326,5384,2564,2820,1075,569,506,
54,5787,2775,3012,4817,2302,2515,970,473,497,
55,5674,2697,2977,4713,2254,2459,961,443,518,
56,4867,2199,2668,4004,1809,2195,863,390,473,
57,5214,2458,2756,4279,2027,2252,935,431,504,
58,5518,2600,2918,4480,2107,2373,1038,493,545,
59,5172,2365,2807,4227,1908,2319,945,457,488,
60,5762,2655,3107,4645,2159,2486,1117,496,621,
61,5622,2565,3057,4511,2060,2451,1111,505,606,
62,5768,2566,3202,4584,2043,2541,1184,523,661,
