0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Костромская область,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,566266,256934,309332,421858,188299,233559,144408,68635,75773,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,4429,2261,2168,3493,1788,1705,936,473,463,
1,4491,2247,2244,3562,1800,1762,929,447,482,
2,4908,2594,2314,3875,2042,1833,1033,552,481,
3,5067,2527,2540,3959,1995,1964,1108,532,576,
4,5473,2808,2665,4295,2178,2117,1178,630,548,
5,5754,2989,2765,4562,2365,2197,1192,624,568,
6,6512,3339,3173,5151,2664,2487,1361,675,686,
7,7251,3709,3542,5760,2919,2841,1491,790,701,
8,7569,3861,3708,5942,2976,2966,1627,885,742,
9,7709,3977,3732,5708,2928,2780,2001,1049,952,
10,7837,4019,3818,5775,2932,2843,2062,1087,975,
11,8047,4050,3997,5896,2960,2936,2151,1090,1061,
12,7603,3974,3629,5471,2828,2643,2132,1146,986,
13,7190,3625,3565,5518,2775,2743,1672,850,822,
14,7134,3611,3523,5385,2701,2684,1749,910,839,
15,6774,3457,3317,5077,2582,2495,1697,875,822,
16,6554,3342,3212,5058,2588,2470,1496,754,742,
17,6120,3085,3035,4692,2370,2322,1428,715,713,
18,5928,2998,2930,4799,2446,2353,1129,552,577,
19,6092,3156,2936,4714,2456,2258,1378,700,678,
20,5432,2950,2482,4073,2213,1860,1359,737,622,
21,5044,2677,2367,3916,2116,1800,1128,561,567,
22,4949,2530,2419,3815,1917,1898,1134,613,521,
23,4695,2443,2252,3671,1882,1789,1024,561,463,
24,4306,2240,2066,3403,1721,1682,903,519,384,
25,4260,2250,2010,3315,1659,1656,945,591,354,
26,3924,2062,1862,3053,1551,1502,871,511,360,
27,4315,2213,2102,3432,1678,1754,883,535,348,
28,4346,2215,2131,3504,1737,1767,842,478,364,
29,4636,2430,2206,3669,1878,1791,967,552,415,
30,4643,2356,2287,3707,1825,1882,936,531,405,
31,5408,2702,2706,4345,2122,2223,1063,580,483,
32,6328,3225,3103,5057,2523,2534,1271,702,569,
33,7519,3794,3725,5977,2941,3036,1542,853,689,
34,8057,3964,4093,6401,3089,3312,1656,875,781,
35,8477,4219,4258,6604,3204,3400,1873,1015,858,
36,9278,4460,4818,7302,3460,3842,1976,1000,976,
37,9006,4406,4600,7424,3547,3877,1582,859,723,
38,8870,4273,4597,6966,3279,3687,1904,994,910,
39,9176,4420,4756,7427,3477,3950,1749,943,806,
40,9534,4532,5002,7550,3493,4057,1984,1039,945,
41,8651,4119,4532,6812,3169,3643,1839,950,889,
42,8562,4103,4459,6699,3128,3571,1863,975,888,
43,8589,4133,4456,6596,3094,3502,1993,1039,954,
44,8389,3998,4391,6480,3038,3442,1909,960,949,
45,8375,4034,4341,6461,3053,3408,1914,981,933,
46,7850,3694,4156,5924,2719,3205,1926,975,951,
47,8154,3780,4374,6211,2838,3373,1943,942,1001,
48,7991,3694,4297,6064,2734,3330,1927,960,967,
