0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Смоленская область,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,863987,390084,473903,627931,277048,350883,236056,113036,123020,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,5046,2576,2470,3895,2011,1884,1151,565,586,
1,5418,2733,2685,4197,2109,2088,1221,624,597,
2,6078,3118,2960,4691,2413,2278,1387,705,682,
3,6501,3351,3150,5001,2590,2411,1500,761,739,
4,7086,3673,3413,5390,2808,2582,1696,865,831,
5,7829,4017,3812,6017,3092,2925,1812,925,887,
6,8687,4498,4189,6620,3422,3198,2067,1076,991,
7,9772,5012,4760,7483,3838,3645,2289,1174,1115,
8,10014,5215,4799,7621,3996,3625,2393,1219,1174,
9,10113,5279,4834,7198,3696,3502,2915,1583,1332,
10,10034,5160,4874,7155,3643,3512,2879,1517,1362,
11,9914,5064,4850,6979,3529,3450,2935,1535,1400,
12,9903,5088,4815,6999,3604,3395,2904,1484,1420,
13,9159,4680,4479,6622,3371,3251,2537,1309,1228,
14,9027,4589,4438,6425,3236,3189,2602,1353,1249,
15,9569,4909,4660,6871,3546,3325,2698,1363,1335,
16,9055,4605,4450,6716,3405,3311,2339,1200,1139,
17,7795,3873,3922,5887,2916,2971,1908,957,951,
18,8216,4149,4067,6508,3297,3211,1708,852,856,
19,8689,4552,4137,6756,3489,3267,1933,1063,870,
20,8846,4606,4240,6875,3612,3263,1971,994,977,
21,8646,4507,4139,6639,3449,3190,2007,1058,949,
22,8157,4379,3778,6330,3362,2968,1827,1017,810,
23,7905,4022,3883,5927,3039,2888,1978,983,995,
24,7376,3936,3440,5591,2995,2596,1785,941,844,
25,7441,3901,3540,5507,2839,2668,1934,1062,872,
