0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Архангельская область,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,998072,461186,536886,778127,354616,423511,219945,106570,113375,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,7749,4045,3704,6126,3192,2934,1623,853,770,
1,8129,4144,3985,6438,3303,3135,1691,841,850,
2,8247,4282,3965,6579,3345,3234,1668,937,731,
3,8507,4396,4111,6946,3499,3447,1561,897,664,
4,9340,4900,4440,7519,3862,3657,1821,1038,783,
5,10232,5377,4855,8277,4274,4003,1955,1103,852,
6,11114,5687,5427,8881,4427,4454,2233,1260,973,
7,12562,6541,6021,10207,5243,4964,2355,1298,1057,
8,12808,6689,6119,10482,5422,5060,2326,1267,1059,
9,13009,6937,6072,10140,5267,4873,2869,1670,1199,
10,13010,6892,6118,10295,5303,4992,2715,1589,1126,
11,13062,6932,6130,10185,5288,4897,2877,1644,1233,
12,12629,6602,6027,9787,4989,4798,2842,1613,1229,
13,12628,6394,6234,10045,5086,4959,2583,1308,1275,
14,12498,6418,6080,9737,5066,4671,2761,1352,1409,
15,12052,6142,5910,9375,4765,4610,2677,1377,1300,
16,11812,6029,5783,9702,5007,4695,2110,1022,1088,
17,10812,5555,5257,9114,4684,4430,1698,871,827,
18,11041,6032,5009,9838,5341,4497,1203,691,512,
19,11653,6483,5170,10216,5660,4556,1437,823,614,
20,10691,5946,4745,9076,4982,4094,1615,964,651,
21,9967,5472,4495,7988,4409,3579,1979,1063,916,
22,9205,5164,4041,7399,4179,3220,1806,985,821,
23,8684,4615,4069,6910,3654,3256,1774,961,813,
24,7986,4222,3764,6408,3279,3129,1578,943,635,
