0,1,2,3,4,5,6,7,8,9,10
"1.1.1. ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ПОЛУ И ВОЗРАСТУ
на 1 января 2024 г. ",,,,,,,,,,Содержание
(человек),,,,,,,,,,
,,,,,,,,,,
"Возраст
(лет)",Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
0,1261279,650025,611254,947136,488825,458311,314143,161200,152943,
1,1302176,668910,633266,979404,503202,476202,322772,165708,157064,
2,1391640,716309,675331,1048677,539773,508904,342963,176536,166427,
3,1427251,734740,692511,1077967,555061,522906,349284,179679,169605,
4,1481921,762553,719368,1118782,575055,543727,363139,187498,175641,
0 – 4,6864267,3532537,3331730,5171966,2661916,2510050,1692301,870621,821680,
5,1605093,827928,777165,1210301,624392,585909,394792,203536,191256,
6,1690713,869917,820796,1278404,657471,620933,412309,212446,199863,
7,1888893,971320,917573,1440366,740299,700067,448527,231021,217506,
8,1952569,1003372,949197,1475016,758273,716743,477553,245099,232454,
9,1936610,997010,939600,1416112,728446,687666,520498,268564,251934,
5 – 9,9073878,4669547,4404331,6820199,3508881,3311318,2253679,1160666,1093013,
10,1921072,987286,933786,1396742,717889,678853,524330,269397,254933,
11,1931530,994216,937314,1400314,721581,678733,531216,272635,258581,
12,1827052,939214,887838,1316534,676324,640210,510518,262890,247628,
13,1775766,914599,861167,1283174,660532,622642,492592,254067,238525,
14,1729252,888693,840559,1240170,637002,603168,489082,251691,237391,
10 – 14,9184672,4724008,4460664,6636934,3413328,3223606,2547738,1310680,1237058,
15,1723010,883281,839729,1226823,628292,598531,496187,254989,241198,
16,1622118,832352,789766,1168996,599534,569462,453122,232818,220304,
17,1491052,766219,724833,1096933,563343,533590,394119,202876,191243,
18,1518728,775950,742778,1147145,584599,562546,371583,191351,180232,
19,1488188,760417,727771,1105398,561029,544369,382790,199388,183402,
15 – 19,7843096,4018219,3824877,5745295,2936797,2808498,2097801,1081422,1016379,
20,1551075,799634,751441,1164184,596674,567510,386891,202960,183931,
21,1518033,789644,728389,1140825,592075,548750,377208,197569,179639,
22,1415787,732894,682893,1054840,542859,511981,360947,190035,170912,
23,1530498,793529,736969,1154678,596415,558263,375820,197114,178706,
24,1423815,734347,689468,1071086,549604,521482,352729,184743,167986,
20 – 24,7439208,3850048,3589160,5585613,2877627,2707986,1853595,972421,881174,
25,1415925,726251,689674,1049503,531236,518267,366422,195015,171407,
26,1350571,690934,659637,1001555,504824,496731,349016,186110,162906,
27,1485408,753816,731592,1117582,559864,557718,367826,193952,173874,
28,1595324,802897,792427,1210470,599550,610920,384854,203347,181507,
29,1535695,775473,760222,1154850,573191,581659,380845,202282,178563,
25 – 29,7382923,3749371,3633552,5533960,2768665,2765295,1848963,980706,868257,
30,1575802,787411,788391,1200576,588508,612068,375226,198903,176323,
31,1771239,877764,893475,1365891,662232,703659,405348,215532,189816,
32,1960419,972625,987794,1519512,740784,778728,440907,231841,209066,
33,2375599,1184384,1191215,1862456,913514,948942,513143,270870,242273,
34,2429565,1200098,1229467,1898896,921769,977127,530669,278329,252340,
30 – 34,10112624,5022282,5090342,7847331,3826807,4020524,2265293,1195475,1069818,
35,2480297,1220049,1260248,1926024,929971,996053,554273,290078,264195,
36,2601737,1281067,1320670,2018112,976163,1041949,583625,304904,278721,
37,2624617,1295207,1329410,2045008,991041,1053967,579609,304166,275443,
38,2622031,1290461,1331570,2053787,994867,1058920,568244,295594,272650,
39,2457541,1204754,1252787,1905742,919799,985943,551799,284955,266844,
35 – 39,12786223,6291538,6494685,9948673,4811841,5136832,2837550,1479697,1357853,
40,2503205,1214809,1288396,1942059,927635,1014424,561146,287174,273972,
41,2360218,1140099,1220119,1826381,868136,958245,533837,271963,261874,
42,2231418,1077891,1153527,1720712,818299,902413,510706,259592,251114,
43,2445502,1192725,1252777,1909470,920109,989361,536032,272616,263416,
44,2203734,1058101,1145633,1697486,803381,894105,506248,254720,251528,
40 – 44,11744077,5683625,6060452,9096108,4337560,4758548,2647969,1346065,1301904,
45,2170039,1037695,1132344,1667217,786442,880775,502822,251253,251569,
46,2043470,967483,1075987,1554892,724780,830112,488578,242703,245875,
47,2133331,1013943,1119388,1629178,764437,864741,504153,249506,254647,
48,2135036,1010678,1124358,1627952,760424,867528,507084,250254,256830,
49,2001309,947572,1053737,1508284,704763,803521,493025,242809,250216,
45 – 49,10483185,4977371,5505814,7987523,3740846,4246677,2495662,1236525,1259137,
50,1903638,894536,1009102,1430320,662656,767664,473318,231880,241438,
51,1923982,902928,1021054,1441438,666895,774543,482544,236033,246511,
52,1843369,864324,979045,1369782,632797,736985,473587,231527,242060,
53,1960716,931590,1029126,1468068,689131,778937,492648,242459,250189,
54,1758556,818724,939832,1295028,592958,702070,463528,225766,237762,
50 – 54,9390261,4412102,4978159,7004636,3244437,3760199,2385625,1167665,1217960,
55,1753004,811213,941791,1279234,581509,697725,473770,229704,244066,
56,1635292,745002,890290,1174638,523145,651493,460654,221857,238797,
57,1699524,769539,929985,1217242,538441,678801,482282,231098,251184,
58,1831886,826803,1005083,1324198,585356,738842,507688,241447,266241,
59,1780301,786164,994137,1270480,545822,724658,509821,240342,269479,
55 – 59,8700007,3938721,4761286,6265792,2774273,3491519,2434215,1164448,1269767,
60,1942717,851276,1091441,1391097,592754,798343,551620,258522,293098,
61,1952378,839560,1112818,1389374,577706,811668,563004,261854,301150,
62,2023493,861313,1162180,1438899,590389,848510,584594,270924,313670,
63,2215479,944776,1270703,1590306,656807,933499,625173,287969,337204,
64,2018049,840024,1178025,1439852,577418,862434,578197,262606,315591,
60 – 64,10152116,4336949,5815167,7249528,2995074,4254454,2902588,1341875,1560713,
65,1996851,818174,1178677,1437111,567603,869508,559740,250571,309169,
66,1871244,755118,1116126,1342474,520927,821547,528770,234191,294579,
67,1835070,728871,1106199,1335320,512132,823188,499750,216739,283011,
68,1802373,704129,1098244,1324667,500800,823867,477706,203329,274377,
