0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Республика Коми,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,720610,332732,387878,561102,255868,305234,159508,76864,82644,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,6285,3190,3095,4753,2397,2356,1532,793,739,
1,6367,3268,3099,4888,2495,2393,1479,773,706,
2,6120,3072,3048,4651,2343,2308,1469,729,740,
3,6281,3219,3062,4932,2539,2393,1349,680,669,
4,6738,3434,3304,5281,2674,2607,1457,760,697,
5,7246,3734,3512,5725,2941,2784,1521,793,728,
6,8388,4168,4220,6552,3263,3289,1836,905,931,
7,9402,4790,4612,7495,3805,3690,1907,985,922,
8,9793,5038,4755,7803,3992,3811,1990,1046,944,
9,10190,5090,5100,8090,4036,4054,2100,1054,1046,
10,10138,5255,4883,7933,4105,3828,2205,1150,1055,
11,9958,5141,4817,7694,3944,3750,2264,1197,1067,
12,9190,4678,4512,7120,3616,3504,2070,1062,1008,
13,9278,4687,4591,7220,3612,3608,2058,1075,983,
14,9137,4658,4479,6983,3572,3411,2154,1086,1068,
15,9011,4503,4508,6852,3391,3461,2159,1112,1047,
16,8547,4357,4190,6877,3523,3354,1670,834,836,
17,7839,4032,3807,6405,3298,3107,1434,734,700,
18,6961,3454,3507,5767,2805,2962,1194,649,545,
19,7129,3505,3624,5940,2913,3027,1189,592,597,
20,7211,3890,3321,5799,3107,2692,1412,783,629,
21,7017,3777,3240,5532,2988,2544,1485,789,696,
22,6294,3390,2904,4888,2651,2237,1406,739,667,
23,6106,3145,2961,4771,2410,2361,1335,735,600,
24,5912,3130,2782,4740,2502,2238,1172,628,544,
25,6237,3392,2845,5061,2748,2313,1176,644,532,
26,5854,3089,2765,4832,2501,2331,1022,588,434,
27,6217,3153,3064,5160,2587,2573,1057,566,491,
28,6410,3267,3143,5267,2618,2649,1143,649,494,
