0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Чукотский автономный округ,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,48029,23571,24458,33318,16280,17038,14711,7291,7420,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,531,271,260,334,171,163,197,100,97,
1,530,255,275,337,171,166,193,84,109,
2,532,273,259,334,167,167,198,106,92,
3,574,305,269,404,218,186,170,87,83,
4,587,281,306,358,175,183,229,106,123,
5,674,336,338,438,217,221,236,119,117,
6,702,367,335,447,239,208,255,128,127,
7,697,377,320,438,230,208,259,147,112,
8,742,358,384,481,232,249,261,126,135,
9,747,377,370,482,237,245,265,140,125,
10,689,343,346,442,226,216,247,117,130,
11,721,356,365,468,230,238,253,126,127,
12,686,362,324,454,253,201,232,109,123,
13,714,346,368,480,226,254,234,120,114,
14,701,338,363,449,213,236,252,125,127,
15,737,383,354,456,225,231,281,158,123,
16,657,325,332,430,215,215,227,110,117,
17,617,301,316,420,202,218,197,99,98,
18,586,292,294,382,190,192,204,102,102,
19,584,295,289,369,197,172,215,98,117,
20,573,295,278,335,175,160,238,120,118,
21,470,271,199,249,133,116,221,138,83,
22,468,217,251,296,132,164,172,85,87,
23,549,294,255,352,194,158,197,100,97,
24,539,297,242,365,194,171,174,103,71,
25,521,302,219,355,200,155,166,102,64,
26,569,313,256,369,205,164,200,108,92,
27,503,266,237,323,173,150,180,93,87,
28,559,275,284,373,190,183,186,85,101,
29,674,318,356,483,225,258,191,93,98,
30,584,314,270,393,199,194,191,115,76,
31,700,327,373,517,244,273,183,83,100,
32,665,321,344,447,218,229,218,103,115,
33,877,446,431,642,326,316,235,120,115,
34,768,381,387,564,275,289,204,106,98,
35,860,437,423,632,315,317,228,122,106,
36,940,514,426,681,379,302,259,135,124,
37,964,460,504,679,315,364,285,145,140,
38,988,532,456,741,408,333,247,124,123,
39,841,427,414,605,303,302,236,124,112,
40,875,425,450,647,295,352,228,130,98,
41,905,447,458,687,337,350,218,110,108,
42,886,463,423,657,338,319,229,125,104,
43,858,436,422,623,323,300,235,113,122,
44,838,397,441,611,295,316,227,102,125,
45,875,423,452,695,336,359,180,87,93,
46,800,401,399,596,294,302,204,107,97,
47,762,384,378,546,266,280,216,118,98,
48,788,399,389,602,311,291,186,88,98,
49,738,361,377,550,262,288,188,99,89,
50,733,362,371,534,267,267,199,95,104,
51,731,344,387,529,254,275,202,90,112,
52,719,324,395,525,229,296,194,95,99,
53,729,354,375,539,262,277,190,92,98,
54,683,347,336,489,259,230,194,88,106,
55,648,312,336,483,231,252,165,81,84,
56,552,269,283,377,188,189,175,81,94,
57,558,239,319,392,160,232,166,79,87,
58,683,337,346,491,235,256,192,102,90,
59,567,277,290,387,190,197,180,87,93,
60,629,311,318,411,197,214,218,114,104,
61,560,271,289,370,193,177,190,78,112,
62,625,276,349,432,185,247,193,91,102,
63,575,266,309,418,188,230,157,78,79,
64,487,226,261,354,162,192,133,64,69,
65,426,188,238,285,129,156,141,59,82,
66,404,167,237,271,115,156,133,52,81,
67,406,151,255,302,111,191,104,40,64,
68,345,154,191,261,117,144,84,37,47,
69,318,125,193,238,92,146,80,33,47,
70,295,82,213,199,58,141,96,24,72,
71,230,85,145,170,63,107,60,22,38,
72,196,73,123,150,60,90,46,13,33,
73,193,77,116,145,59,86,48,18,30,
74,130,42,88,91,29,62,39,13,26,
75,98,36,62,64,22,42,34,14,20,
76,132,47,85,94,31,63,38,16,22,
77,74,30,44,55,22,33,19,8,11,
78,49,15,34,35,10,25,14,5,9,
79,38,17,21,27,15,12,11,2,9,
80,38,13,25,24,9,15,14,4,10,
81,39,13,26,23,10,13,16,3,13,
82,33,6,27,24,4,20,9,2,7,
83,44,19,25,32,9,23,12,10,2,
84,33,9,24,24,6,18,9,3,6,
85,25,7,18,16,5,11,9,2,7,
86,17,8,9,11,5,6,6,3,3,
87,13,3,10,7,1,6,6,2,4,
88,8,–,8,7,–,7,1,–,1,
89,8,2,6,7,2,5,1,–,1,
90,2,1,1,–,–,–,2,1,1,
91,1,1,–,1,1,–,–,–,–,
92,5,1,4,3,1,2,2,–,2,
93,–,–,–,–,–,–,–,–,–,
94,1,–,1,1,–,1,–,–,–,
95,1,–,1,–,–,–,1,–,1,
96,–,–,–,–,–,–,–,–,–,
97,2,–,2,2,–,2,–,–,–,
98,–,–,–,–,–,–,–,–,–,
99,–,–,–,–,–,–,–,–,–,
100 и более,1,–,1,–,–,–,1,–,1,
моложе трудоспособного,10564,5328,5236,6802,3430,3372,3762,1898,1864,
трудоспособного,31206,16379,14827,22084,11514,10570,9122,4865,4257,
старше трудоспособного,6259,1864,4395,4432,1336,3096,1827,528,1299,
