0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Ульяновская область,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,1172782,538617,634165,904854,410839,494015,267928,127778,140150,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,8836,4580,4256,7298,3795,3503,1538,785,753,
1,8969,4639,4330,7322,3788,3534,1647,851,796,
2,9951,5154,4797,8192,4266,3926,1759,888,871,
3,10279,5257,5022,8496,4373,4123,1783,884,899,
4,10797,5555,5242,8967,4596,4371,1830,959,871,
5,11795,6106,5689,9870,5128,4742,1925,978,947,
6,12379,6356,6023,10286,5272,5014,2093,1084,1009,
7,14304,7376,6928,11969,6157,5812,2335,1219,1116,
8,14685,7537,7148,12324,6299,6025,2361,1238,1123,
9,14704,7586,7118,11499,5941,5558,3205,1645,1560,
10,14559,7473,7086,11287,5856,5431,3272,1617,1655,
11,14522,7341,7181,11170,5630,5540,3352,1711,1641,
12,13558,7039,6519,10380,5404,4976,3178,1635,1543,
13,12759,6640,6119,9934,5180,4754,2825,1460,1365,
14,12749,6519,6230,10032,5112,4920,2717,1407,1310,
15,12773,6562,6211,9728,4989,4739,3045,1573,1472,
16,11595,5899,5696,8916,4527,4389,2679,1372,1307,
17,10763,5606,5157,8416,4377,4039,2347,1229,1118,
18,10205,5258,4947,8027,4157,3870,2178,1101,1077,
19,10674,5421,5253,8345,4315,4030,2329,1106,1223,
20,10903,5630,5273,8431,4422,4009,2472,1208,1264,
21,10685,5373,5312,8226,4150,4076,2459,1223,1236,
22,9836,5090,4746,7583,3946,3637,2253,1144,1109,
23,10259,5200,5059,7676,3868,3808,2583,1332,1251,
24,9952,5023,4929,7369,3727,3642,2583,1296,1287,
25,10541,5370,5171,7668,3836,3832,2873,1534,1339,
26,9846,5015,4831,7250,3634,3616,2596,1381,1215,
27,11135,5747,5388,8367,4258,4109,2768,1489,1279,
28,11775,6028,5747,9235,4607,4628,2540,1421,1119,
29,12829,6734,6095,10121,5057,5064,2708,1677,1031,
30,12876,6754,6122,10297,5181,5116,2579,1573,1006,
31,14397,7495,6902,11775,5804,5971,2622,1691,931,
32,15584,7607,7977,13022,6190,6832,2562,1417,1145,
33,18184,9223,8961,14755,7190,7565,3429,2033,1396,
34,18968,9746,9222,15675,7709,7966,3293,2037,1256,
35,20037,10222,9815,16560,8275,8285,3477,1947,1530,
36,20291,10442,9849,16799,8389,8410,3492,2053,1439,
37,20066,10524,9542,16606,8430,8176,3460,2094,1366,
38,18990,9844,9146,15838,7968,7870,3152,1876,1276,
39,18872,9657,9215,15758,7849,7909,3114,1808,1306,
40,18632,9388,9244,15278,7650,7628,3354,1738,1616,
41,16818,8437,8381,13788,6806,6982,3030,1631,1399,
42,16523,8121,8402,13347,6463,6884,3176,1658,1518,
43,16299,8018,8281,13236,6468,6768,3063,1550,1513,
44,15488,7419,8069,12560,5916,6644,2928,1503,1425,
45,16214,7724,8490,12883,6073,6810,3331,1651,1680,
46,16025,7530,8495,12624,5879,6745,3401,1651,1750,
47,16204,7748,8456,12746,5997,6749,3458,1751,1707,
48,15730,7332,8398,12157,5614,6543,3573,1718,1855,
49,15332,7166,8166,11724,5379,6345,3608,1787,1821,
50,15068,6906,8162,11323,5099,6224,3745,1807,1938,
51,15545,7123,8422,11831,5356,6475,3714,1767,1947,
52,15469,6965,8504,11529,5100,6429,3940,1865,2075,
53,15642,7156,8486,11594,5266,6328,4048,1890,2158,
54,14563,6584,7979,10660,4752,5908,3903,1832,2071,
55,14639,6530,8109,10651,4653,5998,3988,1877,2111,
56,14708,6440,8268,10675,4484,6191,4033,1956,2077,
57,15651,6946,8705,11285,4850,6435,4366,2096,2270,
58,16835,7304,9531,12470,5238,7232,4365,2066,2299,
59,17302,7485,9817,12500,5214,7286,4802,2271,2531,
60,18538,8155,10383,13347,5650,7697,5191,2505,2686,
61,19286,8265,11021,14218,5994,8224,5068,2271,2797,
62,20016,8519,11497,14715,6068,8647,5301,2451,2850,
63,20562,8867,11695,15214,6383,8831,5348,2484,2864,
64,19056,7944,11112,13707,5516,8191,5349,2428,2921,
65,18421,7486,10935,13536,5255,8281,4885,2231,2654,
66,18270,7219,11051,13114,4963,8151,5156,2256,2900,
67,17000,6780,10220,12467,4771,7696,4533,2009,2524,
68,16688,6604,10084,12281,4695,7586,4407,1909,2498,
69,16339,6114,10225,12051,4428,7623,4288,1686,2602,
70,14211,5222,8989,10406,3781,6625,3805,1441,2364,
71,13691,4878,8813,10114,3535,6579,3577,1343,2234,
72,12790,4476,8314,9468,3209,6259,3322,1267,2055,
73,12318,4224,8094,9145,2980,6165,3173,1244,1929,
74,12025,3909,8116,8928,2762,6166,3097,1147,1950,
75,10438,3446,6992,7781,2469,5312,2657,977,1680,
76,9038,2869,6169,6683,2060,4623,2355,809,1546,
77,7701,2406,5295,5754,1758,3996,1947,648,1299,
78,4063,1209,2854,3020,888,2132,1043,321,722,
79,2815,840,1975,2055,626,1429,760,214,546,
80,2930,880,2050,2172,630,1542,758,250,508,
81,4164,1041,3123,3005,747,2258,1159,294,865,
82,5896,1472,4424,4149,1062,3087,1747,410,1337,
83,5563,1407,4156,3900,959,2941,1663,448,1215,
84,5246,1214,4032,3680,867,2813,1566,347,1219,
85,4647,1048,3599,3161,694,2467,1486,354,1132,
86,4284,898,3386,3114,634,2480,1170,264,906,
87,3107,661,2446,2142,456,1686,965,205,760,
88,2083,488,1595,1431,358,1073,652,130,522,
89,1221,238,983,819,169,650,402,69,333,
90,1007,214,793,654,122,532,353,92,261,
91,1138,255,883,712,170,542,426,85,341,
92,697,109,588,414,68,346,283,41,242,
93,853,112,741,468,73,395,385,39,346,
94,384,79,305,243,52,191,141,27,114,
95,258,37,221,155,27,128,103,10,93,
96,184,35,149,111,19,92,73,16,57,
97,112,17,95,77,12,65,35,5,30,
98,65,16,49,32,10,22,33,6,27,
99,58,8,50,44,4,40,14,4,10,
100 и более,50,6,44,37,6,31,13,–,13,
моложе трудоспособного,197619,101720,95899,158754,81786,76968,38865,19934,18931,
трудоспособного,653541,342169,311372,510770,261835,248935,142771,80334,62437,
старше трудоспособного,321622,94728,226894,235330,67218,168112,86292,27510,58782,
