0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Еврейская автономная область,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,145802,68353,77449,103295,46617,56678,42507,21736,20771,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,1319,691,628,893,470,423,426,221,205,
1,1394,726,668,993,503,490,401,223,178,
2,1486,760,726,1059,530,529,427,230,197,
3,1570,825,745,1093,568,525,477,257,220,
4,1605,841,764,1137,586,551,468,255,213,
5,1762,896,866,1203,612,591,559,284,275,
6,1807,940,867,1278,664,614,529,276,253,
7,2019,1029,990,1395,700,695,624,329,295,
8,2138,1114,1024,1547,809,738,591,305,286,
9,1937,1005,932,1354,705,649,583,300,283,
10,1985,1005,980,1369,677,692,616,328,288,
11,2073,1053,1020,1432,725,707,641,328,313,
12,2002,957,1045,1331,668,663,671,289,382,
13,1895,959,936,1284,652,632,611,307,304,
14,1849,968,881,1252,654,598,597,314,283,
15,2124,1092,1032,1465,756,709,659,336,323,
16,1863,969,894,1315,664,651,548,305,243,
17,1582,781,801,1057,537,520,525,244,281,
18,1702,926,776,1071,525,546,631,401,230,
19,1659,934,725,993,520,473,666,414,252,
20,1597,915,682,953,478,475,644,437,207,
21,1543,926,617,912,459,453,631,467,164,
22,1504,856,648,932,432,500,572,424,148,
23,1492,855,637,923,463,460,569,392,177,
24,1471,788,683,897,436,461,574,352,222,
25,1366,728,638,884,447,437,482,281,201,
26,1324,719,605,893,473,420,431,246,185,
27,1440,763,677,964,483,481,476,280,196,
28,1591,777,814,1083,518,565,508,259,249,
29,1474,780,694,1012,511,501,462,269,193,
30,1714,866,848,1265,603,662,449,263,186,
31,1783,841,942,1327,595,732,456,246,210,
32,2080,1045,1035,1554,733,821,526,312,214,
33,2325,1157,1168,1703,803,900,622,354,268,
34,2320,1153,1167,1688,822,866,632,331,301,
35,2531,1253,1278,1792,858,934,739,395,344,
36,2566,1280,1286,1820,869,951,746,411,335,
37,2510,1335,1175,1763,915,848,747,420,327,
38,2515,1231,1284,1792,857,935,723,374,349,
39,2383,1174,1209,1720,827,893,663,347,316,
40,2556,1273,1283,1860,913,947,696,360,336,
41,2393,1159,1234,1741,820,921,652,339,313,
42,2313,1123,1190,1660,792,868,653,331,322,
43,2392,1172,1220,1739,828,911,653,344,309,
44,2319,1095,1224,1740,812,928,579,283,296,
45,2327,1122,1205,1692,798,894,635,324,311,
46,2181,995,1186,1581,698,883,600,297,303,
47,2318,1077,1241,1721,799,922,597,278,319,
48,2251,1073,1178,1659,768,891,592,305,287,
49,2102,1011,1091,1561,729,832,541,282,259,
50,2028,907,1121,1508,633,875,520,274,246,
51,2093,1035,1058,1502,724,778,591,311,280,
52,1885,869,1016,1365,613,752,520,256,264,
53,1914,891,1023,1360,620,740,554,271,283,
54,1697,753,944,1246,554,692,451,199,252,
55,1567,678,889,1147,475,672,420,203,217,
56,1521,647,874,1069,444,625,452,203,249,
57,1486,619,867,1064,437,627,422,182,240,
58,1647,725,922,1187,510,677,460,215,245,
59,1602,729,873,1120,494,626,482,235,247,
60,1715,783,932,1205,533,672,510,250,260,
61,1741,724,1017,1242,512,730,499,212,287,
62,1768,731,1037,1284,506,778,484,225,259,
63,1927,815,1112,1346,548,798,581,267,314,
64,1758,687,1071,1240,463,777,518,224,294,
65,1720,658,1062,1243,451,792,477,207,270,
66,1628,639,989,1154,447,707,474,192,282,
67,1701,648,1053,1219,442,777,482,206,276,
68,1695,665,1030,1240,464,776,455,201,254,
69,1737,657,1080,1266,465,801,471,192,279,
70,1637,590,1047,1191,426,765,446,164,282,
71,1634,605,1029,1193,408,785,441,197,244,
72,1482,529,953,1084,371,713,398,158,240,
73,1365,435,930,1003,302,701,362,133,229,
74,1248,426,822,933,320,613,315,106,209,
75,1028,327,701,779,237,542,249,90,159,
76,895,266,629,671,185,486,224,81,143,
77,805,260,545,630,203,427,175,57,118,
78,475,139,336,378,110,268,97,29,68,
79,343,114,229,254,79,175,89,35,54,
80,326,79,247,254,58,196,72,21,51,
81,454,121,333,357,88,269,97,33,64,
82,515,125,390,377,84,293,138,41,97,
83,473,106,367,373,82,291,100,24,76,
84,463,120,343,349,90,259,114,30,84,
85,353,53,300,290,41,249,63,12,51,
86,296,49,247,234,36,198,62,13,49,
87,211,47,164,166,36,130,45,11,34,
88,145,24,121,116,19,97,29,5,24,
89,84,10,74,64,7,57,20,3,17,
90,70,15,55,52,9,43,18,6,12,
91,58,19,39,48,12,36,10,7,3,
92,46,8,38,40,7,33,6,1,5,
93,35,2,33,29,–,29,6,2,4,
94,22,3,19,19,2,17,3,1,2,
95,10,1,9,9,–,9,1,1,–,
96,23,1,22,22,1,21,1,–,1,
97,11,5,6,10,5,5,1,–,1,
98,3,1,2,2,–,2,1,1,–,
99,5,–,5,5,–,5,–,–,–,
100 и более,5,–,5,4,–,4,1,–,1,
моложе трудоспособного,28965,14861,14104,20085,10279,9806,8880,4582,4298,
трудоспособного,85370,44243,41127,60083,29840,30243,25287,14403,10884,
старше трудоспособного,31467,9249,22218,23127,6498,16629,8340,2751,5589,
