0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Республика Дагестан,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,3232224,1598031,1634193,1460173,720721,739452,1772051,877310,894741,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,42072,21706,20366,15580,8016,7564,26492,13690,12802,
1,42133,21345,20788,15600,7930,7670,26533,13415,13118,
2,43049,22238,20811,15817,8152,7665,27232,14086,13146,
3,46337,23977,22360,17234,9039,8195,29103,14938,14165,
4,46718,24358,22360,19628,10284,9344,27090,14074,13016,
5,49416,25308,24108,20847,10754,10093,28569,14554,14015,
6,50279,26087,24192,20751,10913,9838,29528,15174,14354,
7,51702,26745,24957,21155,11180,9975,30547,15565,14982,
8,53033,27776,25257,23036,12368,10668,29997,15408,14589,
9,55884,29077,26807,22183,11794,10389,33701,17283,16418,
10,54446,27999,26447,20668,10810,9858,33778,17189,16589,
11,54356,28077,26279,20840,10898,9942,33516,17179,16337,
12,53420,27453,25967,20466,10689,9777,32954,16764,16190,
13,52773,27954,24819,24370,12993,11377,28403,14961,13442,
14,51198,26898,24300,23590,12454,11136,27608,14444,13164,
15,52940,27455,25485,22988,12181,10807,29952,15274,14678,
16,49391,25203,24188,21274,10731,10543,28117,14472,13645,
17,43497,22859,20638,19850,10601,9249,23647,12258,11389,
18,47622,24116,23506,24182,12474,11708,23440,11642,11798,
19,43566,21836,21730,19511,10001,9510,24055,11835,12220,
20,44762,22777,21985,21099,10798,10301,23663,11979,11684,
21,43338,22265,21073,19818,10093,9725,23520,12172,11348,
22,39388,20027,19361,18695,9406,9289,20693,10621,10072,
23,44318,22925,21393,27567,14463,13104,16751,8462,8289,
24,42118,21443,20675,24781,12463,12318,17337,8980,8357,
25,45829,23180,22649,22655,11024,11631,23174,12156,11018,
26,43163,21699,21464,18154,8888,9266,25009,12811,12198,
