0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Курская область,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,1060892,481028,579864,729497,323198,406299,331395,157830,173565,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,7613,3962,3651,5524,2892,2632,2089,1070,1019,
1,7976,4184,3792,5789,3063,2726,2187,1121,1066,
2,8816,4521,4295,6383,3295,3088,2433,1226,1207,
3,9177,4779,4398,6646,3448,3198,2531,1331,1200,
4,9341,4832,4509,6830,3500,3330,2511,1332,1179,
5,10447,5343,5104,7657,3972,3685,2790,1371,1419,
6,10830,5587,5243,7959,4089,3870,2871,1498,1373,
7,12700,6482,6218,9511,4869,4642,3189,1613,1576,
8,13179,6653,6526,9801,4979,4822,3378,1674,1704,
9,13213,6822,6391,9198,4736,4462,4015,2086,1929,
10,13203,6858,6345,8903,4550,4353,4300,2308,1992,
11,13519,6890,6629,9165,4635,4530,4354,2255,2099,
12,13096,6728,6368,8812,4498,4314,4284,2230,2054,
13,11666,5954,5712,8003,4100,3903,3663,1854,1809,
14,11284,5734,5550,7603,3817,3786,3681,1917,1764,
15,12091,6200,5891,8349,4326,4023,3742,1874,1868,
16,11407,5833,5574,8003,4125,3878,3404,1708,1696,
17,9885,5143,4742,6970,3631,3339,2915,1512,1403,
18,9863,5010,4853,7098,3580,3518,2765,1430,1335,
19,10593,5415,5178,7231,3628,3603,3362,1787,1575,
20,10445,5265,5180,7054,3470,3584,3391,1795,1596,
21,9768,4822,4946,6756,3295,3461,3012,1527,1485,
22,9961,4924,5037,7030,3421,3609,2931,1503,1428,
23,10461,5442,5019,7359,3748,3611,3102,1694,1408,
24,9322,4725,4597,6485,3203,3282,2837,1522,1315,
25,9503,4644,4859,6726,3166,3560,2777,1478,1299,
26,8723,4482,4241,5952,2951,3001,2771,1531,1240,
27,9598,4836,4762,6591,3202,3389,3007,1634,1373,
28,10337,5208,5129,7343,3584,3759,2994,1624,1370,
29,10547,5086,5461,7444,3402,4042,3103,1684,1419,
30,11212,5359,5853,8106,3708,4398,3106,1651,1455,
31,11724,5622,6102,8536,3894,4642,3188,1728,1460,
32,13029,6424,6605,9325,4439,4886,3704,1985,1719,
33,15249,7470,7779,11197,5280,5917,4052,2190,1862,
34,16235,7872,8363,11867,5522,6345,4368,2350,2018,
35,17211,8374,8837,12643,5911,6732,4568,2463,2105,
36,18085,8786,9299,13226,6233,6993,4859,2553,2306,
37,17731,8778,8953,13211,6275,6936,4520,2503,2017,
38,16964,8321,8643,12613,5976,6637,4351,2345,2006,
39,17314,8414,8900,12611,5902,6709,4703,2512,2191,
40,17712,8629,9083,12999,6141,6858,4713,2488,2225,
41,16460,8012,8448,12018,5651,6367,4442,2361,2081,
42,15431,7496,7935,11199,5281,5918,4232,2215,2017,
43,16400,7938,8462,12100,5720,6380,4300,2218,2082,
44,15119,7032,8087,10899,4912,5987,4220,2120,2100,
45,15075,7200,7875,10848,5090,5758,4227,2110,2117,
46,15094,7026,8068,10702,4854,5848,4392,2172,2220,
47,15654,7415,8239,10923,5128,5795,4731,2287,2444,
48,15454,7306,8148,10693,4983,5710,4761,2323,2438,
49,14632,6700,7932,9996,4476,5520,4636,2224,2412,
50,14227,6512,7715,9680,4351,5329,4547,2161,2386,
51,14498,6792,7706,9530,4340,5190,4968,2452,2516,
52,14111,6541,7570,9220,4194,5026,4891,2347,2544,
53,14707,6784,7923,9586,4267,5319,5121,2517,2604,
54,13349,6088,7261,8570,3750,4820,4779,2338,2441,
55,13514,6188,7326,8506,3718,4788,5008,2470,2538,
56,13140,6058,7082,8109,3550,4559,5031,2508,2523,
57,14081,6335,7746,8611,3657,4954,5470,2678,2792,
58,14380,6458,7922,9021,3872,5149,5359,2586,2773,
59,14198,6197,8001,8809,3643,5166,5389,2554,2835,
60,16429,7120,9309,10425,4232,6193,6004,2888,3116,
61,16422,7118,9304,10249,4158,6091,6173,2960,3213,
62,17204,7383,9821,10813,4344,6469,6391,3039,3352,
63,18396,7897,10499,11841,4783,7058,6555,3114,3441,
64,17174,7159,10015,11001,4267,6734,6173,2892,3281,
65,17632,7165,10467,11425,4338,7087,6207,2827,3380,
66,16288,6464,9824,10510,3859,6651,5778,2605,3173,
67,16325,6461,9864,10900,4073,6827,5425,2388,3037,
68,14874,5605,9269,10158,3588,6570,4716,2017,2699,
69,14237,5445,8792,9649,3547,6102,4588,1898,2690,
70,12489,4458,8031,8722,2950,5772,3767,1508,2259,
71,12430,4457,7973,8646,2985,5661,3784,1472,2312,
72,11431,3962,7469,7993,2599,5394,3438,1363,2075,
73,10758,3636,7122,7494,2417,5077,3264,1219,2045,
74,11149,3585,7564,7719,2391,5328,3430,1194,2236,
75,8562,2749,5813,5939,1854,4085,2623,895,1728,
76,7081,2164,4917,4906,1481,3425,2175,683,1492,
77,6558,1963,4595,4514,1372,3142,2044,591,1453,
78,3388,957,2431,2366,693,1673,1022,264,758,
79,2593,689,1904,1626,430,1196,967,259,708,
80,2668,681,1987,1644,428,1216,1024,253,771,
81,3784,886,2898,2253,536,1717,1531,350,1181,
82,5151,1142,4009,3037,689,2348,2114,453,1661,
83,4717,991,3726,2931,636,2295,1786,355,1431,
84,4866,1009,3857,2872,608,2264,1994,401,1593,
85,4521,859,3662,2595,507,2088,1926,352,1574,
86,3401,702,2699,2098,439,1659,1303,263,1040,
87,2768,545,2223,1588,336,1252,1180,209,971,
88,1849,387,1462,1107,238,869,742,149,593,
89,962,208,754,557,117,440,405,91,314,
90,874,167,707,490,90,400,384,77,307,
91,1077,189,888,546,95,451,531,94,437,
92,675,106,569,390,75,315,285,31,254,
93,552,86,466,331,52,279,221,34,187,
94,369,50,319,218,37,181,151,13,138,
95,242,35,207,130,22,108,112,13,99,
96,183,17,166,115,13,102,68,4,64,
97,100,14,86,68,10,58,32,4,28,
98,81,7,74,46,2,44,35,5,30,
99,34,7,27,26,5,21,8,2,6,
100 и более,44,12,32,30,9,21,14,3,11,
моложе трудоспособного,178151,91529,86622,126133,64769,61364,52018,26760,25258,
трудоспособного,598101,306583,291518,415815,205858,209957,182286,100725,81561,
старше трудоспособного,284640,82916,201724,187549,52571,134978,97091,30345,66746,
