0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Амурская область,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,750083,354032,396051,513956,238754,275202,236127,115278,120849,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,6878,3501,3377,4691,2410,2281,2187,1091,1096,
1,6902,3495,3407,4728,2376,2352,2174,1119,1055,
2,7294,3835,3459,5018,2659,2359,2276,1176,1100,
3,7714,3933,3781,5436,2772,2664,2278,1161,1117,
4,7863,4002,3861,5504,2799,2705,2359,1203,1156,
5,8693,4510,4183,6039,3170,2869,2654,1340,1314,
6,9315,4753,4562,6460,3273,3187,2855,1480,1375,
7,10126,5248,4878,7023,3673,3350,3103,1575,1528,
8,10545,5344,5201,7335,3720,3615,3210,1624,1586,
9,10788,5533,5255,6836,3543,3293,3952,1990,1962,
10,10985,5673,5312,6940,3557,3383,4045,2116,1929,
11,11221,5747,5474,7413,3753,3660,3808,1994,1814,
12,10642,5476,5166,6776,3458,3318,3866,2018,1848,
13,10128,5127,5001,6614,3309,3305,3514,1818,1696,
14,9566,4887,4679,6163,3130,3033,3403,1757,1646,
15,10097,5131,4966,6659,3364,3295,3438,1767,1671,
16,9722,5037,4685,6423,3318,3105,3299,1719,1580,
17,8608,4400,4208,5666,2870,2796,2942,1530,1412,
18,9795,5331,4464,6726,3582,3144,3069,1749,1320,
19,10295,5867,4428,7085,3959,3126,3210,1908,1302,
20,9922,5309,4613,7289,3945,3344,2633,1364,1269,
21,8505,4411,4094,6192,3227,2965,2313,1184,1129,
22,8001,4194,3807,5686,2977,2709,2315,1217,1098,
23,8581,4401,4180,6293,3199,3094,2288,1202,1086,
24,7732,4082,3650,5618,2907,2711,2114,1175,939,
25,7583,3873,3710,5444,2762,2682,2139,1111,1028,
26,6929,3633,3296,4961,2590,2371,1968,1043,925,
27,8102,4257,3845,5839,3076,2763,2263,1181,1082,
28,8575,4470,4105,6318,3248,3070,2257,1222,1035,
29,7860,4000,3860,5582,2763,2819,2278,1237,1041,
30,8097,4039,4058,5784,2821,2963,2313,1218,1095,
31,8670,4311,4359,6317,3062,3255,2353,1249,1104,
32,9827,4981,4846,7043,3532,3511,2784,1449,1335,
33,12651,6100,6551,9359,4459,4900,3292,1641,1651,
34,12788,6322,6466,9229,4477,4752,3559,1845,1714,
35,12427,6165,6262,8764,4217,4547,3663,1948,1715,
36,13264,6669,6595,9319,4606,4713,3945,2063,1882,
37,13511,6690,6821,9664,4609,5055,3847,2081,1766,
38,13388,6721,6667,9736,4681,5055,3652,2040,1612,
39,12401,6034,6367,8579,4121,4458,3822,1913,1909,
40,13004,6394,6610,9118,4339,4779,3886,2055,1831,
41,12827,6256,6571,9084,4324,4760,3743,1932,1811,
42,11771,5694,6077,8234,3942,4292,3537,1752,1785,
43,13064,6470,6594,9358,4516,4842,3706,1954,1752,
44,11933,5708,6225,8286,3920,4366,3647,1788,1859,
45,11890,5687,6203,8425,3885,4540,3465,1802,1663,
46,10546,5025,5521,7099,3290,3809,3447,1735,1712,
47,11815,5595,6220,8339,3878,4461,3476,1717,1759,
48,11729,5582,6147,8194,3787,4407,3535,1795,1740,
49,10384,5054,5330,7134,3419,3715,3250,1635,1615,
50,9728,4564,5164,6524,3010,3514,3204,1554,1650,
51,10138,4832,5306,6871,3236,3635,3267,1596,1671,
52,9556,4510,5046,6410,2935,3475,3146,1575,1571,
53,9991,4732,5259,6847,3190,3657,3144,1542,1602,
54,8902,4145,4757,5880,2685,3195,3022,1460,1562,
55,8396,3888,4508,5665,2543,3122,2731,1345,1386,
56,7336,3292,4044,4690,2059,2631,2646,1233,1413,
57,7714,3435,4279,4967,2140,2827,2747,1295,1452,
