0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Чувашская Республика,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,1167061,539003,628058,753236,333303,419933,413825,205700,208125,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,9498,4876,4622,6720,3416,3304,2778,1460,1318,
1,9905,5048,4857,7105,3610,3495,2800,1438,1362,
2,11081,5659,5422,8003,4113,3890,3078,1546,1532,
3,11357,5902,5455,8037,4141,3896,3320,1761,1559,
4,12092,6285,5807,8530,4400,4130,3562,1885,1677,
5,12928,6634,6294,9279,4739,4540,3649,1895,1754,
6,14662,7455,7207,10624,5360,5264,4038,2095,1943,
7,16038,8295,7743,11856,6143,5713,4182,2152,2030,
8,16697,8655,8042,11846,6081,5765,4851,2574,2277,
9,16531,8519,8012,11550,5957,5593,4981,2562,2419,
10,16505,8528,7977,11114,5832,5282,5391,2696,2695,
11,16918,8711,8207,11355,5887,5468,5563,2824,2739,
12,15636,8054,7582,10463,5406,5057,5173,2648,2525,
13,15484,7840,7644,10769,5422,5347,4715,2418,2297,
14,15017,7714,7303,10372,5342,5030,4645,2372,2273,
15,14433,7278,7155,9616,4860,4756,4817,2418,2399,
16,13931,7157,6774,9034,4611,4423,4897,2546,2351,
17,12193,6287,5906,8149,4188,3961,4044,2099,1945,
18,11603,5881,5722,8155,4089,4066,3448,1792,1656,
19,11257,5413,5844,7693,3627,4066,3564,1786,1778,
20,11312,5501,5811,7519,3435,4084,3793,2066,1727,
21,10737,5412,5325,7099,3538,3561,3638,1874,1764,
22,10042,4916,5126,6621,3130,3491,3421,1786,1635,
23,10663,5321,5342,6802,3193,3609,3861,2128,1733,
24,10164,4993,5171,6511,3065,3446,3653,1928,1725,
25,10522,5235,5287,6489,2973,3516,4033,2262,1771,
26,10030,5050,4980,6208,2868,3340,3822,2182,1640,
