0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Псковская область,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,581147,263080,318067,411478,181716,229762,169669,81364,88305,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,4079,2112,1967,3096,1632,1464,983,480,503,
1,4312,2184,2128,3256,1627,1629,1056,557,499,
2,5027,2631,2396,3847,2018,1829,1180,613,567,
3,4738,2447,2291,3626,1873,1753,1112,574,538,
4,5140,2604,2536,3873,1983,1890,1267,621,646,
5,5745,2934,2811,4365,2257,2108,1380,677,703,
6,5920,3079,2841,4485,2324,2161,1435,755,680,
7,6808,3504,3304,5200,2663,2537,1608,841,767,
8,7002,3555,3447,5325,2679,2646,1677,876,801,
9,6770,3525,3245,4874,2492,2382,1896,1033,863,
10,6757,3487,3270,4722,2414,2308,2035,1073,962,
11,6863,3538,3325,4785,2430,2355,2078,1108,970,
12,6671,3415,3256,4683,2382,2301,1988,1033,955,
13,6184,3137,3047,4429,2256,2173,1755,881,874,
14,6161,3138,3023,4445,2240,2205,1716,898,818,
15,6233,3199,3034,4412,2265,2147,1821,934,887,
16,6304,3268,3036,4628,2394,2234,1676,874,802,
17,5625,2899,2726,4117,2108,2009,1508,791,717,
18,5855,3199,2656,4343,2384,1959,1512,815,697,
19,6503,3811,2692,4901,2921,1980,1602,890,712,
20,5958,3340,2618,4459,2526,1933,1499,814,685,
21,6012,3268,2744,4679,2586,2093,1333,682,651,
22,5893,3219,2674,4498,2492,2006,1395,727,668,
23,5341,2907,2434,4004,2174,1830,1337,733,604,
24,4772,2481,2291,3554,1808,1746,1218,673,545,
25,4848,2396,2452,3552,1726,1826,1296,670,626,
26,4526,2300,2226,3266,1608,1658,1260,692,568,
27,4975,2550,2425,3600,1804,1796,1375,746,629,
28,5161,2650,2511,3727,1890,1837,1434,760,674,
29,5017,2604,2413,3637,1848,1789,1380,756,624,
30,5244,2678,2566,3812,1917,1895,1432,761,671,
31,6155,3036,3119,4397,2099,2298,1758,937,821,
32,7169,3611,3558,5167,2518,2649,2002,1093,909,
33,8549,4324,4225,6210,3023,3187,2339,1301,1038,
34,8742,4402,4340,6347,3078,3269,2395,1324,1071,
35,9276,4732,4544,6554,3275,3279,2722,1457,1265,
36,9870,4960,4910,7060,3444,3616,2810,1516,1294,
37,9791,4940,4851,7094,3443,3651,2697,1497,1200,
38,9460,4857,4603,6987,3483,3504,2473,1374,1099,
39,9204,4643,4561,6674,3243,3431,2530,1400,1130,
40,9372,4569,4803,6778,3186,3592,2594,1383,1211,
41,9329,4575,4754,6774,3200,3574,2555,1375,1180,
42,8628,4302,4326,6214,3041,3173,2414,1261,1153,
43,8915,4457,4458,6490,3147,3343,2425,1310,1115,
44,8290,3991,4299,5997,2798,3199,2293,1193,1100,
45,8364,4022,4342,6104,2822,3282,2260,1200,1060,
46,8134,3767,4367,5981,2660,3321,2153,1107,1046,
47,8495,3942,4553,6145,2716,3429,2350,1226,1124,
48,8362,4005,4357,6090,2850,3240,2272,1155,1117,
49,8114,3661,4453,5819,2544,3275,2295,1117,1178,
50,7923,3695,4228,5657,2569,3088,2266,1126,1140,
51,8150,3707,4443,5782,2528,3254,2368,1179,1189,
52,7985,3622,4363,5584,2449,3135,2401,1173,1228,
53,8088,3693,4395,5570,2448,3122,2518,1245,1273,
54,7324,3187,4137,4947,2036,2911,2377,1151,1226,
55,7301,3250,4051,4985,2135,2850,2316,1115,1201,
56,7219,3100,4119,4835,1987,2848,2384,1113,1271,
57,7562,3298,4264,5002,2067,2935,2560,1231,1329,
58,7916,3373,4543,5202,2092,3110,2714,1281,1433,
59,8003,3364,4639,5198,2066,3132,2805,1298,1507,
60,8585,3504,5081,5633,2162,3471,2952,1342,1610,
61,8901,3786,5115,5802,2311,3491,3099,1475,1624,
62,9238,3815,5423,6010,2338,3672,3228,1477,1751,
