0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Краснодарский край,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,5833002,2745766,3087236,3341225,1562012,1779213,2491777,1183754,1308023,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,52651,27161,25490,33002,17054,15948,19649,10107,9542,
1,53434,27416,26018,32527,16593,15934,20907,10823,10084,
2,60525,31187,29338,37591,19447,18144,22934,11740,11194,
3,61500,31477,30023,40416,20698,19718,21084,10779,10305,
4,63561,32720,30841,40192,20707,19485,23369,12013,11356,
5,67241,34917,32324,42398,21855,20543,24843,13062,11781,
6,70796,36350,34446,45003,23099,21904,25793,13251,12542,
7,77545,39829,37716,49094,25212,23882,28451,14617,13834,
8,79659,40896,38763,49222,25173,24049,30437,15723,14714,
9,79965,41118,38847,47818,24455,23363,32147,16663,15484,
10,77355,39752,37603,45771,23580,22191,31584,16172,15412,
11,76951,39946,37005,44244,22911,21333,32707,17035,15672,
12,72169,37012,35157,40563,20590,19973,31606,16422,15184,
13,69006,35042,33964,36014,18410,17604,32992,16632,16360,
14,68351,34886,33465,36047,18316,17731,32304,16570,15734,
15,69274,35800,33474,36404,18590,17814,32870,17210,15660,
16,65467,33674,31793,34254,17590,16664,31213,16084,15129,
17,60943,31136,29807,32499,16571,15928,28444,14565,13879,
18,58906,29052,29854,32070,15892,16178,26836,13160,13676,
19,58940,29908,29032,31541,16328,15213,27399,13580,13819,
20,58330,29623,28707,30796,15805,14991,27534,13818,13716,
21,55773,28066,27707,29480,14996,14484,26293,13070,13223,
22,53660,27726,25934,28407,14903,13504,25253,12823,12430,
23,57037,29362,27675,30582,15911,14671,26455,13451,13004,
24,51975,26958,25017,27439,14413,13026,24536,12545,11991,
25,53764,27811,25953,28594,14710,13884,25170,13101,12069,
26,52989,27051,25938,28850,14701,14149,24139,12350,11789,
27,56882,29264,27618,31031,15914,15117,25851,13350,12501,
28,62578,32536,30042,34361,17658,16703,28217,14878,13339,
29,64431,32934,31497,36667,18479,18188,27764,14455,13309,
30,66789,34213,32576,39481,19983,19498,27308,14230,13078,
31,75257,38498,36759,46791,23485,23306,28466,15013,13453,
32,80962,41173,39789,52024,26267,25757,28938,14906,14032,
33,92935,47261,45674,58871,29253,29618,34064,18008,16056,
34,90991,45502,45489,56285,27338,28947,34706,18164,16542,
35,95078,47356,47722,58499,28523,29976,36579,18833,17746,
36,100133,49868,50265,61538,29714,31824,38595,20154,18441,
37,101637,50402,51235,62154,30103,32051,39483,20299,19184,
38,101555,49795,51760,62196,29953,32243,39359,19842,19517,
39,98353,48522,49831,59692,29062,30630,38661,19460,19201,
40,99425,48916,50509,60155,28990,31165,39270,19926,19344,
41,94083,45843,48240,56660,27153,29507,37423,18690,18733,
42,89369,44064,45305,53589,26134,27455,35780,17930,17850,
43,98525,48547,49978,59426,28922,30504,39099,19625,19474,
44,88118,43003,45115,52202,25350,26852,35916,17653,18263,
45,86247,41972,44275,50768,24635,26133,35479,17337,18142,
46,82279,39678,42601,47880,22750,25130,34399,16928,17471,
47,83463,40340,43123,48253,23279,24974,35210,17061,18149,
48,85192,40892,44300,49516,23619,25897,35676,17273,18403,
49,81306,39122,42184,46567,22259,24308,34739,16863,17876,
50,78476,37408,41068,44987,21318,23669,33489,16090,17399,
51,78971,37383,41588,45168,21175,23993,33803,16208,17595,
52,75165,35937,39228,42714,20239,22475,32451,15698,16753,
53,79964,38712,41252,46513,22391,24122,33451,16321,17130,
54,68125,31972,36153,38582,17903,20679,29543,14069,15474,
55,67777,31891,35886,37831,17572,20259,29946,14319,15627,
56,65953,30522,35431,36575,16865,19710,29378,13657,15721,
57,66347,30439,35908,36087,16224,19863,30260,14215,16045,
58,69911,31429,38482,38789,17190,21599,31122,14239,16883,
59,69295,30977,38318,37553,16410,21143,31742,14567,17175,
60,73430,32526,40904,39822,17293,22529,33608,15233,18375,
61,77182,33946,43236,41403,17788,23615,35779,16158,19621,
62,80144,34862,45282,42876,18150,24726,37268,16712,20556,
63,88715,38937,49778,48691,20874,27817,40024,18063,21961,
64,78250,33198,45052,41989,17199,24790,36261,15999,20262,
65,74957,31733,43224,40483,16570,23913,34474,15163,19311,
66,70156,29262,40894,37698,15209,22489,32458,14053,18405,
67,69370,28254,41116,37606,14873,22733,31764,13381,18383,
68,67724,26666,41058,37176,14162,23014,30548,12504,18044,
69,68526,27049,41477,37146,14422,22724,31380,12627,18753,
70,61883,24088,37795,33872,12801,21071,28011,11287,16724,
71,61001,23179,37822,33705,12360,21345,27296,10819,16477,
72,55189,20469,34720,30270,10848,19422,24919,9621,15298,
73,57796,21988,35808,32347,12168,20179,25449,9820,15629,
74,54090,19641,34449,30009,10590,19419,24081,9051,15030,
75,43904,15944,27960,24834,8849,15985,19070,7095,11975,
76,40638,14449,26189,22957,7993,14964,17681,6456,11225,
77,33525,11464,22061,19126,6475,12651,14399,4989,9410,
78,19788,6848,12940,11643,3979,7664,8145,2869,5276,
79,14278,4690,9588,8039,2620,5419,6239,2070,4169,
80,15300,4896,10404,8064,2566,5498,7236,2330,4906,
81,18756,5559,13197,10102,3038,7064,8654,2521,6133,
82,26022,7445,18577,13439,3889,9550,12583,3556,9027,
83,29275,8619,20656,15226,4573,10653,14049,4046,10003,
84,26600,7228,19372,13303,3511,9792,13297,3717,9580,
85,23756,6407,17349,11825,3057,8768,11931,3350,8581,
86,22407,6272,16135,11431,3067,8364,10976,3205,7771,
87,15151,4411,10740,7370,2145,5225,7781,2266,5515,
88,11039,3210,7829,5450,1534,3916,5589,1676,3913,
89,5926,1817,4109,2972,917,2055,2954,900,2054,
90,4045,1248,2797,1958,622,1336,2087,626,1461,
91,4442,1409,3033,2000,584,1416,2442,825,1617,
92,3254,1044,2210,1366,446,920,1888,598,1290,
93,4847,1559,3288,2153,776,1377,2694,783,1911,
94,2198,741,1457,583,251,332,1615,490,1125,
95,2126,787,1339,598,309,289,1528,478,1050,
96,1511,532,979,320,152,168,1191,380,811,
97,1255,511,744,314,184,130,941,327,614,
98,409,205,204,240,179,61,169,26,143,
99,310,172,138,227,147,80,83,25,58,
100 и более,488,254,234,369,222,147,119,32,87,
моложе трудоспособного,1099983,565509,534474,656306,336690,319616,443677,228819,214858,
трудоспособного,3347890,1738072,1609818,1934406,991161,943245,1413484,746911,666573,
старше трудоспособного,1385129,442185,942944,750513,234161,516352,634616,208024,426592,
