0,1,2,3,4,5,6,7,8,9,10
59,141695,62658,79037,111680,48746,62934,30015,13912,16103,
60,155983,68031,87952,123491,53072,70419,32492,14959,17533,
61,157219,67486,89733,123022,51660,71362,34197,15826,18371,
62,164276,70411,93865,127813,53643,74170,36463,16768,19695,
63,175760,74419,101341,138279,57454,80825,37481,16965,20516,
64,161995,67192,94803,126273,50979,75294,35722,16213,19509,
65,159617,65174,94443,124781,49668,75113,34836,15506,19330,
66,150303,59814,90489,116832,45172,71660,33471,14642,18829,
67,146984,58121,88863,115028,44133,70895,31956,13988,17968,
68,145903,55596,90307,114866,42643,72223,31037,12953,18084,
69,141550,52877,88673,111918,40725,71193,29632,12152,17480,
70,124040,45719,78321,98579,35205,63374,25461,10514,14947,
71,124171,44554,79617,98699,34424,64275,25472,10130,15342,
72,115655,40359,75296,92607,31316,61291,23048,9043,14005,
73,107544,37648,69896,87015,29781,57234,20529,7867,12662,
74,104361,34894,69467,84679,27530,57149,19682,7364,12318,
75,78413,25967,52446,64374,20824,43550,14039,5143,8896,
76,74018,22996,51022,60713,18327,42386,13305,4669,8636,
77,62956,19019,43937,51745,15314,36431,11211,3705,7506,
78,37399,11473,25926,31378,9513,21865,6021,1960,4061,
79,23342,6667,16675,19454,5424,14030,3888,1243,2645,
80,22157,6197,15960,18302,5045,13257,3855,1152,2703,
81,29340,7611,21729,24029,6134,17895,5311,1477,3834,
82,43336,10574,32762,35361,8548,26813,7975,2026,5949,
83,43688,10470,33218,35359,8432,26927,8329,2038,6291,
84,44331,9967,34364,35424,7905,27519,8907,2062,6845,
85,38732,8451,30281,30898,6669,24229,7834,1782,6052,
86,31941,6874,25067,25735,5432,20303,6206,1442,4764,
87,24202,5107,19095,19219,3980,15239,4983,1127,3856,
88,18460,3757,14703,14582,2939,11643,3878,818,3060,
89,11718,2253,9465,9346,1734,7612,2372,519,1853,
90,8589,1564,7025,6763,1210,5553,1826,354,1472,
91,8837,1772,7065,6715,1357,5358,2122,415,1707,
92,6046,1123,4923,4638,842,3796,1408,281,1127,
93,5248,1007,4241,4102,795,3307,1146,212,934,
94,3391,575,2816,2641,427,2214,750,148,602,
95,2625,434,2191,2074,340,1734,551,94,457,
96,1694,311,1383,1325,254,1071,369,57,312,
97,1082,198,884,832,146,686,250,52,198,
98,753,157,596,553,136,417,200,21,179,
99,463,120,343,356,103,253,107,17,90,
100 и более,582,203,379,462,168,294,120,35,85,
моложе трудоспособного,2492967,1278856,1214111,2032998,1043427,989571,459969,235429,224540,
трудоспособного,7058490,3608966,3449524,5879586,2970559,2909027,1178904,638407,540497,
старше трудоспособного,2710838,801214,1909624,2158397,621028,1537369,552441,180186,372255,
