0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Республика Хакасия,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,528175,242176,285999,363873,163371,200502,164302,78805,85497,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,4792,2435,2357,3272,1662,1610,1520,773,747,
1,4991,2617,2374,3466,1831,1635,1525,786,739,
2,4661,2447,2214,3247,1709,1538,1414,738,676,
3,5413,2776,2637,3909,1966,1943,1504,810,694,
4,5718,2932,2786,4031,2062,1969,1687,870,817,
5,6368,3296,3072,4406,2276,2130,1962,1020,942,
6,6833,3470,3363,4748,2415,2333,2085,1055,1030,
7,7672,3979,3693,5317,2747,2570,2355,1232,1123,
8,8154,4150,4004,5626,2894,2732,2528,1256,1272,
9,8321,4287,4034,5642,2875,2767,2679,1412,1267,
10,8471,4282,4189,5712,2871,2841,2759,1411,1348,
11,8319,4204,4115,5416,2759,2657,2903,1445,1458,
12,8077,4077,4000,5399,2715,2684,2678,1362,1316,
13,8248,4340,3908,5362,2813,2549,2886,1527,1359,
14,8161,4262,3899,5231,2751,2480,2930,1511,1419,
15,7651,3920,3731,4827,2488,2339,2824,1432,1392,
16,7214,3757,3457,4893,2556,2337,2321,1201,1120,
17,6098,3083,3015,4204,2050,2154,1894,1033,861,
18,5530,2781,2749,3968,1952,2016,1562,829,733,
19,5200,2635,2565,3608,1822,1786,1592,813,779,
20,5521,2787,2734,3573,1754,1819,1948,1033,915,
21,5079,2641,2438,3201,1647,1554,1878,994,884,
22,4995,2419,2576,3427,1609,1818,1568,810,758,
23,5458,2716,2742,3686,1802,1884,1772,914,858,
24,4790,2371,2419,3302,1626,1676,1488,745,743,
25,4755,2379,2376,3238,1542,1696,1517,837,680,
26,4476,2344,2132,3106,1591,1515,1370,753,617,
27,4599,2277,2322,3125,1487,1638,1474,790,684,
28,4955,2320,2635,3493,1559,1934,1462,761,701,
29,4970,2411,2559,3504,1674,1830,1466,737,729,
30,5386,2648,2738,3866,1869,1997,1520,779,741,
31,6124,2943,3181,4335,2027,2308,1789,916,873,
32,7039,3393,3646,4952,2379,2573,2087,1014,1073,
33,8210,3853,4357,5856,2698,3158,2354,1155,1199,
34,8521,4013,4508,5981,2748,3233,2540,1265,1275,
35,8888,4279,4609,6332,2973,3359,2556,1306,1250,
36,9769,4560,5209,6901,3142,3759,2868,1418,1450,
37,9768,4605,5163,6924,3208,3716,2844,1397,1447,
38,9373,4475,4898,6514,3057,3457,2859,1418,1441,
39,9163,4496,4667,6421,3017,3404,2742,1479,1263,
40,9453,4483,4970,6622,3054,3568,2831,1429,1402,
41,9298,4316,4982,6665,3032,3633,2633,1284,1349,
42,8762,4135,4627,6310,2867,3443,2452,1268,1184,
43,8803,4185,4618,6253,2913,3340,2550,1272,1278,
44,8267,3833,4434,5891,2631,3260,2376,1202,1174,
45,8102,3699,4403,5705,2543,3162,2397,1156,1241,
46,7698,3494,4204,5442,2375,3067,2256,1119,1137,
47,8041,3641,4400,5597,2466,3131,2444,1175,1269,
48,7904,3668,4236,5578,2579,2999,2326,1089,1237,
49,7134,3208,3926,4976,2233,2743,2158,975,1183,
50,7150,3145,4005,4998,2138,2860,2152,1007,1145,
51,6670,3077,3593,4663,2134,2529,2007,943,1064,
52,6108,2829,3279,4194,1927,2267,1914,902,1012,
53,6463,3036,3427,4444,2021,2423,2019,1015,1004,
54,5528,2541,2987,3680,1643,2037,1848,898,950,
55,5619,2575,3044,3750,1702,2048,1869,873,996,
56,5243,2335,2908,3479,1505,1974,1764,830,934,
57,5208,2316,2892,3529,1531,1998,1679,785,894,
58,5842,2675,3167,3901,1749,2152,1941,926,1015,
59,5702,2424,3278,3660,1519,2141,2042,905,1137,
60,6418,2706,3712,4122,1692,2430,2296,1014,1282,
61,6596,2716,3880,4321,1711,2610,2275,1005,1270,
62,6829,2936,3893,4365,1767,2598,2464,1169,1295,
63,7606,3070,4536,4895,1895,3000,2711,1175,1536,
64,7058,2805,4253,4650,1750,2900,2408,1055,1353,
65,6976,2817,4159,4674,1796,2878,2302,1021,1281,
66,6531,2537,3994,4412,1642,2770,2119,895,1224,
67,6539,2542,3997,4483,1682,2801,2056,860,1196,
68,6344,2433,3911,4290,1574,2716,2054,859,1195,
69,6400,2369,4031,4411,1572,2839,1989,797,1192,
70,5779,2148,3631,3968,1391,2577,1811,757,1054,
71,5824,2067,3757,4075,1391,2684,1749,676,1073,
72,5129,1893,3236,3595,1279,2316,1534,614,920,
73,4814,1725,3089,3461,1185,2276,1353,540,813,
74,4728,1577,3151,3415,1136,2279,1313,441,872,
75,3536,1096,2440,2586,751,1835,950,345,605,
76,2876,944,1932,2167,699,1468,709,245,464,
77,2310,715,1595,1763,525,1238,547,190,357,
78,1464,483,981,1125,374,751,339,109,230,
79,874,268,606,652,200,452,222,68,154,
80,916,278,638,702,219,483,214,59,155,
81,1283,350,933,946,257,689,337,93,244,
82,1657,447,1210,1204,321,883,453,126,327,
83,1680,405,1275,1174,291,883,506,114,392,
84,1606,383,1223,1168,266,902,438,117,321,
85,1324,289,1035,925,204,721,399,85,314,
86,1053,226,827,735,154,581,318,72,246,
87,857,199,658,587,137,450,270,62,208,
88,605,142,463,424,107,317,181,35,146,
89,396,66,330,253,34,219,143,32,111,
90,305,59,246,204,41,163,101,18,83,
91,340,77,263,227,53,174,113,24,89,
92,232,33,199,165,25,140,67,8,59,
93,215,35,180,145,21,124,70,14,56,
94,111,22,89,67,14,53,44,8,36,
95,91,13,78,64,8,56,27,5,22,
96,60,10,50,37,6,31,23,4,19,
97,40,7,33,29,5,24,11,2,9,
98,22,6,16,15,5,10,7,1,6,
99,10,2,8,5,2,3,5,–,5,
100 и более,15,5,10,9,4,5,6,1,5,
моложе трудоспособного,111850,57474,54376,75611,38834,36777,36239,18640,17599,
трудоспособного,300789,150159,150630,208624,101521,107103,92165,48638,43527,
старше трудоспособного,115536,34543,80993,79638,23016,56622,35898,11527,24371,
