0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Республика Тыва,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,337544,159286,178258,188187,86402,101785,149357,72884,76473,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,5708,2915,2793,3148,1591,1557,2560,1324,1236,
1,5900,3007,2893,3268,1665,1603,2632,1342,1290,
2,6463,3248,3215,3613,1845,1768,2850,1403,1447,
3,6894,3283,3611,4305,1978,2327,2589,1305,1284,
4,5754,2985,2769,3182,1660,1522,2572,1325,1247,
5,6324,3117,3207,3410,1564,1846,2914,1553,1361,
6,6711,3482,3229,3155,1653,1502,3556,1829,1727,
7,7035,3685,3350,3639,1824,1815,3396,1861,1535,
8,7095,3564,3531,3943,1946,1997,3152,1618,1534,
9,7554,3680,3874,4121,1982,2139,3433,1698,1735,
10,7612,3890,3722,3544,1814,1730,4068,2076,1992,
11,7832,4250,3582,4381,2501,1880,3451,1749,1702,
12,7942,4076,3866,3901,2009,1892,4041,2067,1974,
13,7500,3825,3675,3915,2012,1903,3585,1813,1772,
14,7564,3907,3657,4016,2079,1937,3548,1828,1720,
15,7226,3696,3530,3800,1961,1839,3426,1735,1691,
16,6758,3468,3290,3354,1778,1576,3404,1690,1714,
17,5066,2566,2500,2540,1243,1297,2526,1323,1203,
18,4519,2302,2217,2374,1248,1126,2145,1054,1091,
19,4376,2194,2182,2209,1095,1114,2167,1099,1068,
20,3981,2118,1863,2175,1123,1052,1806,995,811,
21,3990,2042,1948,2177,1079,1098,1813,963,850,
22,4098,2083,2015,2120,1050,1070,1978,1033,945,
23,3788,1887,1901,2001,984,1017,1787,903,884,
24,3880,1984,1896,2167,1109,1058,1713,875,838,
25,3985,1931,2054,2192,962,1230,1793,969,824,
26,3835,1971,1864,1941,925,1016,1894,1046,848,
27,4377,2117,2260,2410,1103,1307,1967,1014,953,
28,4777,2310,2467,2651,1234,1417,2126,1076,1050,
29,4793,2302,2491,2802,1307,1495,1991,995,996,
30,4798,2257,2541,2871,1297,1574,1927,960,967,
31,4224,2049,2175,2941,1340,1601,1283,709,574,
32,4694,2243,2451,3372,1583,1789,1322,660,662,
33,5273,2570,2703,3692,1744,1948,1581,826,755,
34,5414,2611,2803,3750,1767,1983,1664,844,820,
35,5602,2708,2894,3832,1807,2025,1770,901,869,
36,5810,2745,3065,3826,1737,2089,1984,1008,976,
37,5759,2664,3095,3649,1634,2015,2110,1030,1080,
38,5136,2401,2735,3178,1468,1710,1958,933,1025,
39,5028,2331,2697,2929,1329,1600,2099,1002,1097,
40,5144,2457,2687,3004,1417,1587,2140,1040,1100,
41,4922,2319,2603,3065,1414,1651,1857,905,952,
42,4587,2120,2467,2662,1174,1488,1925,946,979,
43,4231,1894,2337,2403,1044,1359,1828,850,978,
44,4633,2094,2539,2727,1215,1512,1906,879,1027,
45,4183,1828,2355,2329,958,1371,1854,870,984,
46,3946,1742,2204,2166,885,1281,1780,857,923,
47,4125,1797,2328,2341,935,1406,1784,862,922,
48,3809,1696,2113,2089,913,1176,1720,783,937,
49,3927,1706,2221,2129,883,1246,1798,823,975,
50,3934,1481,2453,2092,686,1406,1842,795,1047,
51,3769,1649,2120,2019,843,1176,1750,806,944,
52,3852,1660,2192,2132,892,1240,1720,768,952,
53,3717,1548,2169,2037,783,1254,1680,765,915,
54,3443,1415,2028,1816,682,1134,1627,733,894,
55,3312,1398,1914,1665,652,1013,1647,746,901,
56,3289,1416,1873,1773,702,1071,1516,714,802,
57,3348,1389,1959,1795,673,1122,1553,716,837,
58,3186,1284,1902,1675,633,1042,1511,651,860,
59,3103,1271,1832,1678,619,1059,1425,652,773,
60,2958,1192,1766,1467,560,907,1491,632,859,
61,2925,1172,1753,1501,564,937,1424,608,816,
62,2666,1100,1566,1388,539,849,1278,561,717,
63,2807,1196,1611,1530,610,920,1277,586,691,
64,2441,914,1527,1297,450,847,1144,464,680,
65,2114,850,1264,1105,435,670,1009,415,594,
66,1976,820,1156,1006,438,568,970,382,588,
67,1826,720,1106,952,382,570,874,338,536,
68,1522,597,925,849,319,530,673,278,395,
69,1486,559,927,771,262,509,715,297,418,
70,1208,426,782,684,222,462,524,204,320,
71,1009,359,650,510,156,354,499,203,296,
72,1157,363,794,679,195,484,478,168,310,
73,1017,333,684,553,173,380,464,160,304,
74,993,335,658,575,190,385,418,145,273,
75,861,300,561,473,153,320,388,147,241,
76,686,219,467,361,110,251,325,109,216,
77,681,185,496,376,96,280,305,89,216,
78,471,150,321,240,64,176,231,86,145,
79,367,107,260,168,44,124,199,63,136,
80,458,122,336,250,60,190,208,62,146,
81,405,112,293,210,47,163,195,65,130,
82,423,115,308,211,52,159,212,63,149,
83,350,88,262,187,53,134,163,35,128,
84,309,99,210,196,67,129,113,32,81,
85,229,58,171,124,27,97,105,31,74,
86,135,33,102,83,18,65,52,15,37,
87,134,35,99,87,20,67,47,15,32,
88,82,24,58,48,14,34,34,10,24,
89,72,19,53,55,15,40,17,4,13,
90,53,9,44,31,6,25,22,3,19,
91,47,9,38,33,7,26,14,2,12,
92,30,5,25,20,5,15,10,–,10,
93,32,9,23,21,4,17,11,5,6,
94,22,7,15,15,4,11,7,3,4,
95,18,6,12,11,2,9,7,4,3,
96,13,3,10,9,1,8,4,2,2,
97,5,1,4,4,1,3,1,–,1,
98,9,6,3,7,4,3,2,2,–,
99,4,–,4,2,–,2,2,–,2,
100 и более,8,1,7,7,–,7,1,1,–,
моложе трудоспособного,111114,56610,54504,59341,30084,29257,51773,26526,25247,
трудоспособного,192151,93482,98669,110312,51612,58700,81839,41870,39969,
старше трудоспособного,34279,9194,25085,18534,4706,13828,15745,4488,11257,
