0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Новосибирская область,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,2789532,1275402,1514130,2225442,1004457,1220985,564090,270945,293145,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,25918,13429,12489,20526,10650,9876,5392,2779,2613,
1,26758,13740,13018,21207,10882,10325,5551,2858,2693,
2,28376,14681,13695,22675,11703,10972,5701,2978,2723,
3,29069,14857,14212,23178,11823,11355,5891,3034,2857,
4,30224,15519,14705,24222,12409,11813,6002,3110,2892,
5,32976,17060,15916,26386,13567,12819,6590,3493,3097,
6,34819,17817,17002,27697,14135,13562,7122,3682,3440,
7,38512,19711,18801,30916,15797,15119,7596,3914,3682,
8,39535,20303,19232,31768,16338,15430,7767,3965,3802,
9,39004,20142,18862,29937,15476,14461,9067,4666,4401,
10,39011,19935,19076,29900,15352,14548,9111,4583,4528,
11,38337,19603,18734,29254,15032,14222,9083,4571,4512,
12,35958,18411,17547,27225,13973,13252,8733,4438,4295,
13,32682,16692,15990,25046,12794,12252,7636,3898,3738,
14,31752,16233,15519,24247,12452,11795,7505,3781,3724,
15,32154,16523,15631,24563,12572,11991,7591,3951,3640,
16,29599,15236,14363,22531,11608,10923,7068,3628,3440,
17,27264,13970,13294,21152,10873,10279,6112,3097,3015,
18,28719,14373,14346,22950,11512,11438,5769,2861,2908,
19,29849,15370,14479,24031,12373,11658,5818,2997,2821,
20,30804,15956,14848,25172,13021,12151,5632,2935,2697,
21,29914,15409,14505,24670,12702,11968,5244,2707,2537,
22,27046,13815,13231,22372,11297,11075,4674,2518,2156,
23,25993,13448,12545,21056,10866,10190,4937,2582,2355,
24,25581,13097,12484,21354,10858,10496,4227,2239,1988,
25,24813,12422,12391,20318,9950,10368,4495,2472,2023,
26,24109,11862,12247,19897,9571,10326,4212,2291,1921,
27,26403,12814,13589,22152,10583,11569,4251,2231,2020,
28,28211,13488,14723,23692,11124,12568,4519,2364,2155,
29,28739,13613,15126,24237,11273,12964,4502,2340,2162,
30,31214,14169,17045,26314,11603,14711,4900,2566,2334,
31,34898,16415,18483,29669,13669,16000,5229,2746,2483,
32,39766,18450,21316,33942,15403,18539,5824,3047,2777,
33,44062,20779,23283,36898,17024,19874,7164,3755,3409,
34,46377,22136,24241,38898,18198,20700,7479,3938,3541,
35,48686,23278,25408,40664,19093,21571,8022,4185,3837,
36,49966,23742,26224,41326,19302,22024,8640,4440,4200,
37,51267,25166,26101,42804,20704,22100,8463,4462,4001,
