0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Самарская область,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,3127842,1434566,1693276,2483394,1123847,1359547,644448,310719,333729,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,23880,12388,11492,18879,9835,9044,5001,2553,2448,
1,24864,12837,12027,19677,10171,9506,5187,2666,2521,
2,27428,14187,13241,21815,11238,10577,5613,2949,2664,
3,27889,14283,13606,22347,11417,10930,5542,2866,2676,
4,29618,15322,14296,24067,12497,11570,5551,2825,2726,
5,33023,16827,16196,26526,13593,12933,6497,3234,3263,
6,34471,17796,16675,27986,14486,13500,6485,3310,3175,
7,39952,20484,19468,32682,16728,15954,7270,3756,3514,
8,40888,21138,19750,33267,17201,16066,7621,3937,3684,
9,40177,20606,19571,31481,16035,15446,8696,4571,4125,
10,39376,20323,19053,30644,15772,14872,8732,4551,4181,
11,38863,19815,19048,30167,15403,14764,8696,4412,4284,
12,36644,18913,17731,28610,14804,13806,8034,4109,3925,
13,34330,17643,16687,26920,13818,13102,7410,3825,3585,
14,33692,17527,16165,26257,13662,12595,7435,3865,3570,
15,34257,17622,16635,26552,13575,12977,7705,4047,3658,
16,32168,16588,15580,25072,12845,12227,7096,3743,3353,
17,30376,15821,14555,24013,12476,11537,6363,3345,3018,
18,30113,15434,14679,24231,12587,11644,5882,2847,3035,
19,31145,15919,15226,25172,13066,12106,5973,2853,3120,
20,31152,16352,14800,25068,13217,11851,6084,3135,2949,
21,29525,15475,14050,23539,12372,11167,5986,3103,2883,
22,26870,14009,12861,21121,11014,10107,5749,2995,2754,
23,27824,14408,13416,21901,11412,10489,5923,2996,2927,
24,26212,13552,12660,20565,10572,9993,5647,2980,2667,
25,27152,14086,13066,21101,10835,10266,6051,3251,2800,
26,26243,13558,12685,20572,10484,10088,5671,3074,2597,
27,28489,14677,13812,22456,11393,11063,6033,3284,2749,
28,31253,15930,15323,24880,12551,12329,6373,3379,2994,
29,32752,16628,16124,26149,13137,13012,6603,3491,3112,
30,34252,17590,16662,27482,13985,13497,6770,3605,3165,
31,40034,20403,19631,32603,16390,16213,7431,4013,3418,
32,43633,22232,21401,35310,17801,17509,8323,4431,3892,
33,48615,24639,23976,39436,19695,19741,9179,4944,4235,
34,50899,25332,25567,41300,20343,20957,9599,4989,4610,
35,53786,26962,26824,43442,21467,21975,10344,5495,4849,
36,56201,28115,28086,45032,22206,22826,11169,5909,5260,
37,57013,28518,28495,46162,22632,23530,10851,5886,4965,
38,55030,27212,27818,44737,21781,22956,10293,5431,4862,
39,53668,26612,27056,43587,21216,22371,10081,5396,4685,
40,53599,26249,27350,43621,21075,22546,9978,5174,4804,
41,49419,23913,25506,40127,19120,21007,9292,4793,4499,
42,47668,22830,24838,38571,18097,20474,9097,4733,4364,
43,49564,23419,26145,40372,18616,21756,9192,4803,4389,
44,47207,22494,24713,38413,18019,20394,8794,4475,4319,
45,46587,21769,24818,37948,17416,20532,8639,4353,4286,
46,45766,21326,24440,37043,17044,19999,8723,4282,4441,
47,47163,21889,25274,38005,17388,20617,9158,4501,4657,
48,47214,21602,25612,38201,17208,20993,9013,4394,4619,
49,44866,20812,24054,35874,16457,19417,8992,4355,4637,
50,43188,19870,23318,34512,15684,18828,8676,4186,4490,
51,43979,20268,23711,35053,15917,19136,8926,4351,4575,
52,42556,19752,22804,33621,15363,18258,8935,4389,4546,
53,44197,20738,23459,35201,16186,19015,8996,4552,4444,
54,39134,17798,21336,30610,13638,16972,8524,4160,4364,
55,37678,17181,20497,29164,13049,16115,8514,4132,4382,
56,36223,16498,19725,27879,12477,15402,8344,4021,4323,
57,37629,17267,20362,28558,12752,15806,9071,4515,4556,
58,38890,17267,21623,29854,12960,16894,9036,4307,4729,
59,39132,17067,22065,29842,12683,17159,9290,4384,4906,
60,42030,18015,24015,31978,13299,18679,10052,4716,5336,
61,42536,18106,24430,32067,13336,18731,10469,4770,5699,
62,44432,18795,25637,33769,13872,19897,10663,4923,5740,
63,47685,19927,27758,36313,14704,21609,11372,5223,6149,
64,43270,17433,25837,32777,12670,20107,10493,4763,5730,
65,42427,17022,25405,32840,12611,20229,9587,4411,5176,
66,41843,16421,25422,32222,12160,20062,9621,4261,5360,
67,39402,15225,24177,30720,11417,19303,8682,3808,4874,
68,40040,14936,25104,31137,11152,19985,8903,3784,5119,
69,40029,14748,25281,31559,11222,20337,8470,3526,4944,
70,35991,12960,23031,28434,9871,18563,7557,3089,4468,
71,35844,12518,23326,28407,9570,18837,7437,2948,4489,
72,33951,11585,22366,27022,8876,18146,6929,2709,4220,
73,32318,10961,21357,26161,8625,17536,6157,2336,3821,
74,32293,10365,21928,26005,8033,17972,6288,2332,3956,
75,26978,8605,18373,21792,6724,15068,5186,1881,3305,
76,24140,7681,16459,19607,5992,13615,4533,1689,2844,
77,21556,6563,14993,17379,5140,12239,4177,1423,2754,
78,12762,3913,8849,10511,3164,7347,2251,749,1502,
79,8517,2590,5927,7000,2120,4880,1517,470,1047,
80,8091,2325,5766,6486,1872,4614,1605,453,1152,
81,10749,3068,7681,8544,2394,6150,2205,674,1531,
82,15052,3935,11117,11706,3037,8669,3346,898,2448,
83,14367,3695,10672,11372,2895,8477,2995,800,2195,
84,13958,3411,10547,11015,2659,8356,2943,752,2191,
85,12676,2984,9692,9942,2342,7600,2734,642,2092,
86,10410,2363,8047,8334,1908,6426,2076,455,1621,
87,7716,1904,5812,6084,1501,4583,1632,403,1229,
88,5416,1231,4185,4347,993,3354,1069,238,831,
89,3058,656,2402,2417,517,1900,641,139,502,
90,2551,580,1971,2003,472,1531,548,108,440,
91,2562,574,1988,1962,449,1513,600,125,475,
92,1909,414,1495,1511,325,1186,398,89,309,
93,2115,519,1596,1720,426,1294,395,93,302,
94,1122,209,913,853,158,695,269,51,218,
95,888,161,727,663,122,541,225,39,186,
96,635,144,491,529,126,403,106,18,88,
97,420,98,322,340,84,256,80,14,66,
98,314,72,242,263,68,195,51,4,47,
99,167,34,133,141,34,107,26,–,26,
100 и более,206,48,158,185,46,139,21,2,19,
моложе трудоспособного,539352,277711,261641,427877,220235,207642,111475,57476,53999,
трудоспособного,1797292,924977,872315,1433854,727133,706721,363438,197844,165594,
старше трудоспособного,791198,231878,559320,621663,176479,445184,169535,55399,114136,
