0,1,2,3,4,5,6,7,8,9,10
59,15321,6659,8662,10793,4555,6238,4528,2104,2424,
60,17016,7538,9478,11785,5085,6700,5231,2453,2778,
61,17215,7375,9840,11825,4823,7002,5390,2552,2838,
62,19328,8348,10980,13514,5653,7861,5814,2695,3119,
63,20993,9079,11914,14644,6093,8551,6349,2986,3363,
64,20173,8342,11831,13912,5460,8452,6261,2882,3379,
65,20168,8046,12122,13969,5225,8744,6199,2821,3378,
66,19480,7788,11692,13624,5173,8451,5856,2615,3241,
67,17858,7032,10826,12536,4683,7853,5322,2349,2973,
68,18105,6967,11138,12912,4713,8199,5193,2254,2939,
69,17202,6571,10631,12357,4474,7883,4845,2097,2748,
70,14751,5412,9339,10733,3734,6999,4018,1678,2340,
71,14832,5340,9492,10905,3732,7173,3927,1608,2319,
72,13723,4865,8858,10190,3437,6753,3533,1428,2105,
73,13235,4599,8636,9992,3312,6680,3243,1287,1956,
74,12526,4274,8252,9489,3097,6392,3037,1177,1860,
75,9320,3100,6220,7094,2277,4817,2226,823,1403,
76,8932,2872,6060,6786,2077,4709,2146,795,1351,
77,7382,2321,5061,5652,1748,3904,1730,573,1157,
78,3680,1147,2533,2953,894,2059,727,253,474,
79,2308,629,1679,1813,493,1320,495,136,359,
80,1788,494,1294,1343,379,964,445,115,330,
81,2992,733,2259,2230,551,1679,762,182,580,
82,5492,1324,4168,4227,1052,3175,1265,272,993,
83,5126,1065,4061,3908,812,3096,1218,253,965,
84,5468,1138,4330,4195,879,3316,1273,259,1014,
85,4535,928,3607,3432,676,2756,1103,252,851,
86,4015,798,3217,3113,615,2498,902,183,719,
87,2677,524,2153,2118,408,1710,559,116,443,
88,2280,429,1851,1760,356,1404,520,73,447,
89,1737,305,1432,1287,233,1054,450,72,378,
90,1344,224,1120,960,159,801,384,65,319,
91,1323,201,1122,948,133,815,375,68,307,
92,940,170,770,680,144,536,260,26,234,
93,685,106,579,551,80,471,134,26,108,
94,492,70,422,370,57,313,122,13,109,
95,347,56,291,231,42,189,116,14,102,
96,210,35,175,159,29,130,51,6,45,
97,149,21,128,119,19,100,30,2,28,
98,87,11,76,69,11,58,18,–,18,
99,59,5,54,49,5,44,10,–,10,
100 и более,66,11,55,59,8,51,7,3,4,
моложе трудоспособного,191725,98073,93652,157890,80794,77096,33835,17279,16556,
трудоспособного,614414,320227,294187,496150,251895,244255,118264,68332,49932,
старше трудоспособного,323796,97032,226764,235157,67270,167887,88639,29762,58877,
